1,"SELECT   g.ObjId, g.ra, g.dec, g.field, g.type, g.clean, g.cmodelMag, g.cmodelmagErr,    g.probPSF, g.insideMask, g.flags, g.psfMag_r,    g.psfMagErr_r, g.cmodelMag_r, g.cmodelMagErr_r, g.PSFfwhm_r,    p.z, p.zErr into mydb.MyTable from GalaxyTag as g   join Photoz as p on p.Objid = g.ObjId"
2019-08-01 15:15:00,1
