61,select * from PhotozRF where objid=#
2019-08-01 01:29:00,1
2019-08-01 01:39:00,1
2019-08-01 02:10:00,1
2019-08-01 02:59:00,1
2019-08-01 03:05:00,1
2019-08-01 03:08:00,1
2019-08-01 03:31:00,1
2019-08-01 05:15:00,1
2019-08-01 06:17:00,1
2019-08-01 06:46:00,1
2019-08-01 06:52:00,1
2019-08-01 07:08:00,1
2019-08-01 07:51:00,1
2019-08-01 08:58:00,1
2019-08-01 09:09:00,1
2019-08-01 09:11:00,1
2019-08-01 09:46:00,1
2019-08-01 10:12:00,1
2019-08-01 10:16:00,1
2019-08-01 12:28:00,1
2019-08-01 12:35:00,1
2019-08-01 13:23:00,1
2019-08-01 14:07:00,1
2019-08-01 14:10:00,1
2019-08-01 14:36:00,1
2019-08-01 14:43:00,1
2019-08-01 14:46:00,1
2019-08-01 15:10:00,1
2019-08-01 15:28:00,1
2019-08-01 15:38:00,1
2019-08-01 15:40:00,1
2019-08-01 15:53:00,1
2019-08-01 16:08:00,1
2019-08-01 16:15:00,1
2019-08-01 17:03:00,1
2019-08-01 17:12:00,1
2019-08-01 17:34:00,1
2019-08-01 17:35:00,1
2019-08-01 17:39:00,1
2019-08-01 17:42:00,1
2019-08-01 17:48:00,1
2019-08-01 17:51:00,1
2019-08-01 18:01:00,1
2019-08-01 18:04:00,1
2019-08-01 18:47:00,1
2019-08-01 18:55:00,1
2019-08-01 19:14:00,1
2019-08-01 19:29:00,1
2019-08-01 20:06:00,1
2019-08-01 20:45:00,1
2019-08-01 21:11:00,1
2019-08-01 21:35:00,1
2019-08-01 21:36:00,1
2019-08-01 21:43:00,1
2019-08-01 21:49:00,1
2019-08-01 21:59:00,1
2019-08-01 22:22:00,1
2019-08-01 22:26:00,1
2019-08-01 22:30:00,1
2019-08-01 22:34:00,2
