2061,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-08-01 22:55:00,4
2019-08-01 22:56:00,4
2019-08-01 22:57:00,6
2019-08-01 22:58:00,6
2019-08-01 23:00:00,10
2019-08-01 23:01:00,2
2019-08-01 23:02:00,4
2019-08-01 23:03:00,8
2019-08-01 23:04:00,8
2019-08-01 23:05:00,8
2019-08-01 23:06:00,4
2019-08-01 23:07:00,8
2019-08-01 23:08:00,8
2019-08-01 23:09:00,6
2019-08-01 23:10:00,8
2019-08-01 23:11:00,10
2019-08-01 23:12:00,4
2019-08-01 23:16:00,4
2019-08-01 23:17:00,10
2019-08-01 23:18:00,8
2019-08-01 23:19:00,6
2019-08-01 23:20:00,12
2019-08-01 23:21:00,6
2019-08-01 23:22:00,12
2019-08-01 23:23:00,8
2019-08-01 23:24:00,4
2019-08-01 23:25:00,6
2019-08-01 23:27:00,4
2019-08-01 23:28:00,4
2019-08-01 23:29:00,6
2019-08-01 23:30:00,14
2019-08-01 23:31:00,4
2019-08-01 23:32:00,10
2019-08-01 23:33:00,11
2019-08-01 23:34:00,11
2019-08-01 23:35:00,10
2019-08-01 23:36:00,12
2019-08-01 23:37:00,10
2019-08-01 23:38:00,8
2019-08-01 23:39:00,10
2019-08-01 23:40:00,12
2019-08-01 23:41:00,12
2019-08-01 23:42:00,8
2019-08-01 23:43:00,10
2019-08-01 23:44:00,11
2019-08-01 23:45:00,9
2019-08-01 23:46:00,10
2019-08-01 23:47:00,11
2019-08-01 23:48:00,9
2019-08-01 23:49:00,12
2019-08-01 23:51:00,4
2019-08-01 23:52:00,4
2019-08-01 23:53:00,8
2019-08-01 23:54:00,6
2019-08-01 23:55:00,10
2019-08-01 23:56:00,7
2019-08-01 23:57:00,5
2019-08-01 23:58:00,4
2019-08-01 23:59:00,6
