1,"select top # q.train_id, p.* from mydb.s8#qso as q   cross apply fgetnearbyobjalleq(q.ra, q.dec, #/#) b join photoobjall as p on p.objid = b.objid where p.mode < #   AND ((p.flags & #) != #)    AND ((p.flags & #) = #) AND (((p.flags & #) = #) or (p.psfmagerr_r <= # and p.psfmagerr_i<= # and p.psfmagerr_g<=#))   AND (((p.flags & #) = #) or (p.flags & #) = #)"
2019-08-01 16:27:00,1
