342,select * from dbo.fDocColumns(&&&)
2019-08-01 00:44:00,1
2019-08-01 01:01:00,1
2019-08-01 01:03:00,1
2019-08-01 01:06:00,1
2019-08-01 01:36:00,2
2019-08-01 01:54:00,1
2019-08-01 01:55:00,1
2019-08-01 02:09:00,1
2019-08-01 02:15:00,3
2019-08-01 02:34:00,1
2019-08-01 02:47:00,1
2019-08-01 02:53:00,1
2019-08-01 03:08:00,1
2019-08-01 03:27:00,1
2019-08-01 03:29:00,2
2019-08-01 03:56:00,1
2019-08-01 04:07:00,1
2019-08-01 04:17:00,1
2019-08-01 04:32:00,1
2019-08-01 04:47:00,2
2019-08-01 05:13:00,1
2019-08-01 05:15:00,1
2019-08-01 05:16:00,1
2019-08-01 05:25:00,1
2019-08-01 05:33:00,2
2019-08-01 05:39:00,1
2019-08-01 06:18:00,1
2019-08-01 06:21:00,1
2019-08-01 06:26:00,2
2019-08-01 08:08:00,2
2019-08-01 08:39:00,2
2019-08-01 08:40:00,1
2019-08-01 08:44:00,1
2019-08-01 09:28:00,2
2019-08-01 09:32:00,1
2019-08-01 09:45:00,1
2019-08-01 09:51:00,1
2019-08-01 10:12:00,1
2019-08-01 10:15:00,1
2019-08-01 10:18:00,1
2019-08-01 10:34:00,1
2019-08-01 10:39:00,1
2019-08-01 10:50:00,1
2019-08-01 11:00:00,2
2019-08-01 11:17:00,2
2019-08-01 11:31:00,1
2019-08-01 11:42:00,2
2019-08-01 11:49:00,1
2019-08-01 11:50:00,1
2019-08-01 12:09:00,2
2019-08-01 12:15:00,1
2019-08-01 12:22:00,14
2019-08-01 12:23:00,21
2019-08-01 12:24:00,21
2019-08-01 12:25:00,3
2019-08-01 12:26:00,1
2019-08-01 12:34:00,1
2019-08-01 12:38:00,1
2019-08-01 12:44:00,1
2019-08-01 12:48:00,1
2019-08-01 12:49:00,4
2019-08-01 12:50:00,3
2019-08-01 12:55:00,2
2019-08-01 12:56:00,1
2019-08-01 12:58:00,2
2019-08-01 12:59:00,1
2019-08-01 13:00:00,3
2019-08-01 13:01:00,1
2019-08-01 13:05:00,3
2019-08-01 13:19:00,1
2019-08-01 13:31:00,1
2019-08-01 13:34:00,1
2019-08-01 13:35:00,1
2019-08-01 13:37:00,1
2019-08-01 13:38:00,3
2019-08-01 14:02:00,1
2019-08-01 14:07:00,1
2019-08-01 14:11:00,1
2019-08-01 14:16:00,1
2019-08-01 14:18:00,1
2019-08-01 14:21:00,4
2019-08-01 14:22:00,1
2019-08-01 14:28:00,1
2019-08-01 14:34:00,1
2019-08-01 14:37:00,3
2019-08-01 14:38:00,3
2019-08-01 14:39:00,4
2019-08-01 14:56:00,1
2019-08-01 15:07:00,1
2019-08-01 15:17:00,1
2019-08-01 15:31:00,1
2019-08-01 15:39:00,1
2019-08-01 16:06:00,1
2019-08-01 16:07:00,1
2019-08-01 16:08:00,3
2019-08-01 16:12:00,2
2019-08-01 16:20:00,2
2019-08-01 16:27:00,1
2019-08-01 16:38:00,1
2019-08-01 16:59:00,2
2019-08-01 17:09:00,2
2019-08-01 17:13:00,1
2019-08-01 17:14:00,1
2019-08-01 17:16:00,1
2019-08-01 17:28:00,1
2019-08-01 17:34:00,2
2019-08-01 17:45:00,3
2019-08-01 17:48:00,1
2019-08-01 17:55:00,1
2019-08-01 18:01:00,1
2019-08-01 18:21:00,2
2019-08-01 18:29:00,1
2019-08-01 18:32:00,1
2019-08-01 18:33:00,2
2019-08-01 18:35:00,1
2019-08-01 18:36:00,4
2019-08-01 18:37:00,6
2019-08-01 18:38:00,6
2019-08-01 18:39:00,5
2019-08-01 18:40:00,7
2019-08-01 18:41:00,2
2019-08-01 18:42:00,8
2019-08-01 18:43:00,4
2019-08-01 18:44:00,8
2019-08-01 18:45:00,5
2019-08-01 18:46:00,5
2019-08-01 18:47:00,5
2019-08-01 18:48:00,4
2019-08-01 18:49:00,6
2019-08-01 18:50:00,1
2019-08-01 19:00:00,1
2019-08-01 19:04:00,1
2019-08-01 19:05:00,2
2019-08-01 19:11:00,1
2019-08-01 19:12:00,1
2019-08-01 19:16:00,2
2019-08-01 19:26:00,1
2019-08-01 19:44:00,1
2019-08-01 19:57:00,2
2019-08-01 19:59:00,1
2019-08-01 20:07:00,1
2019-08-01 20:13:00,1
2019-08-01 20:15:00,1
2019-08-01 20:21:00,2
2019-08-01 20:22:00,1
2019-08-01 20:28:00,3
2019-08-01 20:29:00,2
2019-08-01 20:32:00,1
2019-08-01 20:43:00,2
2019-08-01 20:45:00,2
2019-08-01 20:46:00,1
2019-08-01 22:08:00,1
2019-08-01 22:19:00,1
2019-08-01 22:22:00,2
2019-08-01 22:23:00,1
2019-08-01 22:24:00,1
2019-08-01 22:56:00,1
2019-08-01 23:14:00,1
2019-08-01 23:21:00,2
2019-08-01 23:29:00,1
2019-08-01 23:34:00,1
2019-08-01 23:37:00,1
2019-08-01 23:41:00,1
2019-08-01 23:42:00,1
2019-08-01 23:51:00,1
2019-08-01 23:52:00,1
2019-08-01 23:58:00,1
