161,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-08-01 00:01:00,1
2019-08-01 00:09:00,1
2019-08-01 00:13:00,1
2019-08-01 00:38:00,1
2019-08-01 01:11:00,1
2019-08-01 01:21:00,1
2019-08-01 01:37:00,1
2019-08-01 01:41:00,1
2019-08-01 01:45:00,1
2019-08-01 01:46:00,1
2019-08-01 03:16:00,1
2019-08-01 03:21:00,1
2019-08-01 03:32:00,1
2019-08-01 03:43:00,1
2019-08-01 03:47:00,1
2019-08-01 03:50:00,1
2019-08-01 04:15:00,1
2019-08-01 06:14:00,2
2019-08-01 06:30:00,2
2019-08-01 08:55:00,1
2019-08-01 09:09:00,1
2019-08-01 09:21:00,1
2019-08-01 09:39:00,1
2019-08-01 09:57:00,1
2019-08-01 10:30:00,1
2019-08-01 11:00:00,1
2019-08-01 11:19:00,1
2019-08-01 11:22:00,1
2019-08-01 11:24:00,1
2019-08-01 12:01:00,1
2019-08-01 12:02:00,1
2019-08-01 12:03:00,1
2019-08-01 12:05:00,1
2019-08-01 12:09:00,1
2019-08-01 12:14:00,1
2019-08-01 12:29:00,1
2019-08-01 12:32:00,1
2019-08-01 12:35:00,1
2019-08-01 12:37:00,1
2019-08-01 12:44:00,1
2019-08-01 12:48:00,1
2019-08-01 12:58:00,1
2019-08-01 12:59:00,1
2019-08-01 13:00:00,1
2019-08-01 13:02:00,1
2019-08-01 13:07:00,1
2019-08-01 13:09:00,1
2019-08-01 13:34:00,1
2019-08-01 13:35:00,1
2019-08-01 13:36:00,1
2019-08-01 13:41:00,1
2019-08-01 13:46:00,1
2019-08-01 13:49:00,1
2019-08-01 13:53:00,1
2019-08-01 13:58:00,1
2019-08-01 14:00:00,2
2019-08-01 14:02:00,1
2019-08-01 14:04:00,1
2019-08-01 14:05:00,1
2019-08-01 14:06:00,1
2019-08-01 14:13:00,1
2019-08-01 14:15:00,1
2019-08-01 14:16:00,1
2019-08-01 14:18:00,1
2019-08-01 14:21:00,2
2019-08-01 14:22:00,1
2019-08-01 14:25:00,1
2019-08-01 14:31:00,1
2019-08-01 14:32:00,1
2019-08-01 14:35:00,2
2019-08-01 14:36:00,1
2019-08-01 14:37:00,1
2019-08-01 14:38:00,3
2019-08-01 14:39:00,1
2019-08-01 14:42:00,1
2019-08-01 14:44:00,3
2019-08-01 14:49:00,1
2019-08-01 14:52:00,1
2019-08-01 14:53:00,1
2019-08-01 14:54:00,1
2019-08-01 14:56:00,1
2019-08-01 15:03:00,2
2019-08-01 15:37:00,2
2019-08-01 15:38:00,1
2019-08-01 16:17:00,1
2019-08-01 16:28:00,1
2019-08-01 16:32:00,1
2019-08-01 16:36:00,1
2019-08-01 16:59:00,1
2019-08-01 17:02:00,1
2019-08-01 17:03:00,1
2019-08-01 17:04:00,1
2019-08-01 17:09:00,2
2019-08-01 17:14:00,1
2019-08-01 17:22:00,1
2019-08-01 17:23:00,1
2019-08-01 17:40:00,1
2019-08-01 17:41:00,1
2019-08-01 17:54:00,1
2019-08-01 17:58:00,1
2019-08-01 17:59:00,2
2019-08-01 18:01:00,1
2019-08-01 18:04:00,1
2019-08-01 18:17:00,1
2019-08-01 18:23:00,1
2019-08-01 18:28:00,1
2019-08-01 18:39:00,1
2019-08-01 18:42:00,1
2019-08-01 19:12:00,1
2019-08-01 19:20:00,1
2019-08-01 19:24:00,1
2019-08-01 19:37:00,1
2019-08-01 19:40:00,1
2019-08-01 19:46:00,1
2019-08-01 19:55:00,1
2019-08-01 20:02:00,1
2019-08-01 20:09:00,1
2019-08-01 20:48:00,1
2019-08-01 20:50:00,1
2019-08-01 20:53:00,1
2019-08-01 20:55:00,1
2019-08-01 20:58:00,1
2019-08-01 21:09:00,1
2019-08-01 21:16:00,1
2019-08-01 21:20:00,1
2019-08-01 21:25:00,1
2019-08-01 21:28:00,1
2019-08-01 21:33:00,1
2019-08-01 21:34:00,1
2019-08-01 21:39:00,1
2019-08-01 21:42:00,1
2019-08-01 21:46:00,1
2019-08-01 21:50:00,1
2019-08-01 21:51:00,1
2019-08-01 21:54:00,1
2019-08-01 21:56:00,1
2019-08-01 21:58:00,1
2019-08-01 22:00:00,1
2019-08-01 22:09:00,2
2019-08-01 22:15:00,1
2019-08-01 22:17:00,1
2019-08-01 22:20:00,1
2019-08-01 22:23:00,1
2019-08-01 22:35:00,1
2019-08-01 22:47:00,1
2019-08-01 23:22:00,1
2019-08-01 23:23:00,1
