1,"select top # o.*, q.ra, q.dec from mydb.s8#qsoMin as q, dbo.fGetNearestObjAllEq(q.ra, q.dec, #/#) as o where (o.run=# or o.run=#)   and mode = #"
2019-08-01 13:29:00,1
