246,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-01 00:27:00,1
2019-08-01 01:23:00,1
2019-08-01 08:04:00,1
2019-08-01 08:14:00,1
2019-08-01 08:41:00,1
2019-08-01 08:47:00,1
2019-08-01 08:48:00,1
2019-08-01 08:50:00,1
2019-08-01 08:52:00,1
2019-08-01 08:55:00,1
2019-08-01 09:10:00,1
2019-08-01 09:14:00,1
2019-08-01 09:19:00,1
2019-08-01 09:24:00,1
2019-08-01 09:28:00,1
2019-08-01 09:30:00,1
2019-08-01 09:32:00,1
2019-08-01 09:35:00,1
2019-08-01 09:36:00,1
2019-08-01 09:38:00,1
2019-08-01 09:40:00,1
2019-08-01 09:41:00,1
2019-08-01 09:42:00,1
2019-08-01 09:43:00,1
2019-08-01 09:44:00,1
2019-08-01 09:45:00,2
2019-08-01 09:46:00,1
2019-08-01 09:48:00,1
2019-08-01 09:50:00,2
2019-08-01 09:51:00,1
2019-08-01 09:52:00,1
2019-08-01 09:54:00,1
2019-08-01 09:55:00,2
2019-08-01 09:57:00,1
2019-08-01 10:01:00,2
2019-08-01 10:02:00,1
2019-08-01 10:03:00,2
2019-08-01 10:06:00,1
2019-08-01 10:12:00,2
2019-08-01 10:17:00,1
2019-08-01 10:18:00,1
2019-08-01 10:22:00,1
2019-08-01 10:24:00,1
2019-08-01 10:26:00,1
2019-08-01 10:28:00,2
2019-08-01 10:29:00,2
2019-08-01 10:30:00,1
2019-08-01 10:31:00,1
2019-08-01 10:33:00,1
2019-08-01 10:35:00,2
2019-08-01 10:37:00,1
2019-08-01 10:38:00,1
2019-08-01 10:40:00,1
2019-08-01 10:41:00,1
2019-08-01 10:44:00,4
2019-08-01 10:51:00,1
2019-08-01 10:52:00,1
2019-08-01 10:53:00,1
2019-08-01 10:56:00,1
2019-08-01 10:59:00,1
2019-08-01 11:05:00,3
2019-08-01 11:08:00,1
2019-08-01 11:28:00,1
2019-08-01 11:50:00,1
2019-08-01 11:51:00,1
2019-08-01 11:52:00,1
2019-08-01 11:54:00,1
2019-08-01 11:58:00,1
2019-08-01 12:00:00,1
2019-08-01 12:17:00,1
2019-08-01 12:26:00,1
2019-08-01 12:30:00,1
2019-08-01 12:31:00,1
2019-08-01 12:33:00,1
2019-08-01 12:35:00,1
2019-08-01 12:41:00,1
2019-08-01 12:43:00,1
2019-08-01 12:44:00,1
2019-08-01 12:45:00,1
2019-08-01 12:46:00,1
2019-08-01 12:47:00,2
2019-08-01 12:49:00,1
2019-08-01 12:52:00,1
2019-08-01 12:53:00,2
2019-08-01 12:54:00,2
2019-08-01 12:55:00,1
2019-08-01 12:56:00,1
2019-08-01 12:58:00,2
2019-08-01 12:59:00,1
2019-08-01 13:00:00,1
2019-08-01 13:01:00,2
2019-08-01 13:02:00,1
2019-08-01 13:03:00,2
2019-08-01 13:05:00,1
2019-08-01 13:06:00,1
2019-08-01 13:07:00,1
2019-08-01 13:09:00,2
2019-08-01 13:10:00,2
2019-08-01 13:11:00,1
2019-08-01 13:12:00,1
2019-08-01 13:16:00,1
2019-08-01 13:18:00,1
2019-08-01 13:19:00,1
2019-08-01 13:20:00,1
2019-08-01 13:21:00,2
2019-08-01 13:22:00,1
2019-08-01 13:24:00,1
2019-08-01 13:25:00,1
2019-08-01 13:26:00,1
2019-08-01 13:28:00,2
2019-08-01 13:29:00,1
2019-08-01 13:30:00,3
2019-08-01 13:31:00,1
2019-08-01 13:32:00,1
2019-08-01 13:37:00,3
2019-08-01 13:41:00,1
2019-08-01 13:57:00,2
2019-08-01 13:58:00,1
2019-08-01 13:59:00,1
2019-08-01 14:10:00,1
2019-08-01 14:11:00,1
2019-08-01 14:13:00,1
2019-08-01 14:14:00,1
2019-08-01 14:19:00,1
2019-08-01 14:20:00,1
2019-08-01 14:23:00,1
2019-08-01 14:25:00,1
2019-08-01 14:26:00,1
2019-08-01 14:27:00,1
2019-08-01 14:30:00,2
2019-08-01 14:32:00,1
2019-08-01 14:35:00,2
2019-08-01 14:38:00,1
2019-08-01 14:41:00,2
2019-08-01 14:44:00,1
2019-08-01 14:45:00,1
2019-08-01 14:46:00,1
2019-08-01 14:47:00,1
2019-08-01 14:50:00,1
2019-08-01 14:51:00,1
2019-08-01 14:53:00,1
2019-08-01 14:55:00,1
2019-08-01 14:56:00,1
2019-08-01 14:58:00,1
2019-08-01 14:59:00,2
2019-08-01 15:00:00,2
2019-08-01 15:01:00,3
2019-08-01 15:02:00,1
2019-08-01 15:03:00,1
2019-08-01 15:05:00,1
2019-08-01 15:06:00,1
2019-08-01 15:08:00,2
2019-08-01 15:09:00,1
2019-08-01 15:10:00,1
2019-08-01 15:11:00,1
2019-08-01 15:12:00,1
2019-08-01 15:13:00,1
2019-08-01 15:15:00,1
2019-08-01 15:16:00,1
2019-08-01 15:19:00,1
2019-08-01 15:22:00,1
2019-08-01 15:23:00,1
2019-08-01 15:24:00,1
2019-08-01 15:27:00,1
2019-08-01 15:30:00,1
2019-08-01 15:32:00,1
2019-08-01 15:34:00,1
2019-08-01 15:36:00,1
2019-08-01 15:46:00,1
2019-08-01 15:52:00,1
2019-08-01 15:53:00,1
2019-08-01 15:56:00,1
2019-08-01 15:59:00,1
2019-08-01 16:13:00,1
2019-08-01 16:21:00,1
2019-08-01 16:23:00,1
2019-08-01 16:25:00,1
2019-08-01 16:27:00,1
2019-08-01 16:29:00,1
2019-08-01 16:31:00,1
2019-08-01 16:33:00,1
2019-08-01 16:35:00,1
2019-08-01 16:37:00,1
2019-08-01 16:41:00,1
2019-08-01 16:56:00,1
2019-08-01 16:57:00,1
2019-08-01 16:59:00,1
2019-08-01 17:01:00,1
2019-08-01 17:04:00,1
2019-08-01 17:05:00,1
2019-08-01 17:06:00,1
2019-08-01 17:07:00,1
2019-08-01 17:08:00,1
2019-08-01 17:09:00,3
2019-08-01 17:13:00,1
2019-08-01 17:14:00,1
2019-08-01 17:23:00,1
2019-08-01 17:26:00,1
2019-08-01 17:45:00,1
2019-08-01 17:52:00,1
2019-08-01 17:56:00,1
2019-08-01 18:00:00,1
2019-08-01 18:25:00,1
2019-08-01 18:43:00,1
2019-08-01 21:15:00,1
2019-08-01 22:33:00,1
2019-08-01 23:53:00,1
