90,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-02-26 01:00:00,4
2019-02-26 03:17:00,4
2019-02-26 10:20:00,6
2019-02-26 10:22:00,2
2019-02-26 10:23:00,2
2019-02-26 10:43:00,4
2019-02-26 18:17:00,1
2019-02-26 18:18:00,3
2019-02-26 18:19:00,2
2019-02-26 18:20:00,2
2019-02-26 18:23:00,4
2019-02-26 18:24:00,4
2019-02-26 18:29:00,4
2019-02-26 18:31:00,4
2019-02-26 18:33:00,2
2019-02-26 18:34:00,2
2019-02-26 18:36:00,4
2019-02-26 18:37:00,4
2019-02-26 18:38:00,4
2019-02-26 18:39:00,4
2019-02-26 18:40:00,8
2019-02-26 18:41:00,4
2019-02-26 18:42:00,4
2019-02-26 18:43:00,4
2019-02-26 18:47:00,4
