44,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-02-26 14:54:00,1
2019-02-26 15:07:00,1
2019-02-26 15:12:00,1
2019-02-26 15:14:00,2
2019-02-26 15:20:00,1
2019-02-26 15:27:00,1
2019-02-26 15:31:00,1
2019-02-26 15:32:00,2
2019-02-26 15:37:00,1
2019-02-26 15:40:00,1
2019-02-26 15:41:00,1
2019-02-26 15:58:00,1
2019-02-26 16:04:00,1
2019-02-26 16:05:00,2
2019-02-26 16:07:00,1
2019-02-26 16:10:00,1
2019-02-26 16:11:00,1
2019-02-26 16:18:00,1
2019-02-26 16:23:00,1
2019-02-26 16:24:00,1
2019-02-26 16:58:00,1
2019-02-26 17:06:00,1
2019-02-26 18:06:00,1
2019-02-26 18:12:00,1
2019-02-26 18:17:00,1
2019-02-26 18:22:00,1
2019-02-26 18:48:00,1
2019-02-26 18:57:00,1
2019-02-26 19:04:00,1
2019-02-26 19:07:00,1
2019-02-26 19:21:00,1
2019-02-26 19:57:00,1
2019-02-26 20:00:00,1
2019-02-26 20:31:00,1
2019-02-26 20:37:00,1
2019-02-26 20:39:00,1
2019-02-26 20:44:00,2
2019-02-26 20:48:00,1
2019-02-26 20:56:00,1
2019-02-26 20:59:00,1
