93,select distinct parent from DBViewCols where viewname=&&&
2019-02-26 01:45:00,1
2019-02-26 02:01:00,11
2019-02-26 02:04:00,1
2019-02-26 04:33:00,1
2019-02-26 05:08:00,1
2019-02-26 05:09:00,1
2019-02-26 05:47:00,1
2019-02-26 05:48:00,1
2019-02-26 06:30:00,1
2019-02-26 07:28:00,2
2019-02-26 09:20:00,1
2019-02-26 10:09:00,1
2019-02-26 10:57:00,1
2019-02-26 11:12:00,1
2019-02-26 11:39:00,1
2019-02-26 12:30:00,1
2019-02-26 12:37:00,1
2019-02-26 12:46:00,1
2019-02-26 12:52:00,1
2019-02-26 13:07:00,1
2019-02-26 13:09:00,1
2019-02-26 13:26:00,2
2019-02-26 13:28:00,1
2019-02-26 13:29:00,2
2019-02-26 13:51:00,2
2019-02-26 14:58:00,2
2019-02-26 15:14:00,1
2019-02-26 15:19:00,2
2019-02-26 15:20:00,2
2019-02-26 15:32:00,1
2019-02-26 17:58:00,1
2019-02-26 18:01:00,2
2019-02-26 18:02:00,1
2019-02-26 18:03:00,2
2019-02-26 18:06:00,1
2019-02-26 18:07:00,1
2019-02-26 18:12:00,1
2019-02-26 18:13:00,2
2019-02-26 18:47:00,1
2019-02-26 18:48:00,9
2019-02-26 19:20:00,1
2019-02-26 19:45:00,1
2019-02-26 20:16:00,1
2019-02-26 20:17:00,1
2019-02-26 20:18:00,1
2019-02-26 20:19:00,2
2019-02-26 20:20:00,1
2019-02-26 20:33:00,1
2019-02-26 22:17:00,5
2019-02-26 22:18:00,4
2019-02-26 22:20:00,1
2019-02-26 22:54:00,1
2019-02-26 22:55:00,2
2019-02-26 22:56:00,1
2019-02-26 22:57:00,2
