63,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-02-26 03:34:00,1
2019-02-26 03:38:00,1
2019-02-26 03:50:00,1
2019-02-26 03:53:00,1
2019-02-26 04:18:00,1
2019-02-26 04:23:00,1
2019-02-26 04:26:00,1
2019-02-26 04:31:00,1
2019-02-26 04:36:00,1
2019-02-26 04:53:00,1
2019-02-26 04:57:00,1
2019-02-26 05:01:00,1
2019-02-26 05:07:00,2
2019-02-26 05:21:00,2
2019-02-26 05:27:00,1
2019-02-26 05:28:00,1
2019-02-26 05:31:00,1
2019-02-26 05:32:00,1
2019-02-26 05:38:00,2
2019-02-26 05:42:00,1
2019-02-26 16:25:00,1
2019-02-26 16:26:00,1
2019-02-26 16:33:00,2
2019-02-26 16:38:00,1
2019-02-26 16:39:00,1
2019-02-26 16:47:00,2
2019-02-26 16:55:00,2
2019-02-26 17:00:00,2
2019-02-26 17:05:00,2
2019-02-26 17:10:00,2
2019-02-26 17:23:00,2
2019-02-26 17:27:00,2
2019-02-26 17:31:00,2
2019-02-26 17:47:00,2
2019-02-26 17:55:00,2
2019-02-26 18:01:00,2
2019-02-26 18:14:00,2
2019-02-26 18:20:00,1
2019-02-26 18:21:00,1
2019-02-26 18:27:00,2
2019-02-26 19:38:00,2
2019-02-26 19:48:00,2
2019-02-26 20:12:00,1
2019-02-26 20:13:00,1
