294,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-02-26 00:38:00,1
2019-02-26 00:45:00,1
2019-02-26 00:46:00,1
2019-02-26 00:54:00,1
2019-02-26 00:55:00,1
2019-02-26 05:55:00,1
2019-02-26 05:56:00,5
2019-02-26 05:57:00,13
2019-02-26 06:20:00,1
2019-02-26 06:21:00,1
2019-02-26 06:59:00,1
2019-02-26 07:00:00,3
2019-02-26 07:01:00,10
2019-02-26 07:39:00,3
2019-02-26 08:47:00,2
2019-02-26 08:54:00,2
2019-02-26 08:55:00,5
2019-02-26 09:37:00,2
2019-02-26 10:39:00,9
2019-02-26 11:18:00,1
2019-02-26 11:20:00,1
2019-02-26 11:22:00,2
2019-02-26 11:24:00,1
2019-02-26 11:26:00,1
2019-02-26 11:29:00,1
2019-02-26 11:37:00,2
2019-02-26 11:38:00,6
2019-02-26 12:30:00,3
2019-02-26 12:38:00,1
2019-02-26 12:39:00,1
2019-02-26 13:00:00,3
2019-02-26 13:01:00,3
2019-02-26 13:02:00,1
2019-02-26 13:03:00,3
2019-02-26 13:04:00,3
2019-02-26 13:05:00,1
2019-02-26 13:07:00,2
2019-02-26 13:09:00,3
2019-02-26 13:10:00,2
2019-02-26 13:11:00,3
2019-02-26 13:12:00,2
2019-02-26 13:13:00,3
2019-02-26 13:15:00,4
2019-02-26 13:16:00,2
2019-02-26 13:17:00,1
2019-02-26 13:18:00,1
2019-02-26 13:19:00,1
2019-02-26 13:20:00,2
2019-02-26 13:21:00,1
2019-02-26 13:22:00,4
2019-02-26 13:24:00,1
2019-02-26 13:25:00,3
2019-02-26 13:26:00,3
2019-02-26 13:27:00,4
2019-02-26 13:28:00,2
2019-02-26 13:30:00,1
2019-02-26 13:31:00,2
2019-02-26 13:32:00,1
2019-02-26 13:34:00,1
2019-02-26 13:36:00,2
2019-02-26 13:37:00,1
2019-02-26 13:38:00,6
2019-02-26 13:39:00,10
2019-02-26 13:40:00,1
2019-02-26 13:42:00,1
2019-02-26 13:43:00,4
2019-02-26 13:44:00,3
2019-02-26 13:45:00,4
2019-02-26 13:47:00,2
2019-02-26 13:48:00,2
2019-02-26 13:50:00,1
2019-02-26 13:52:00,4
2019-02-26 13:54:00,1
2019-02-26 13:55:00,2
2019-02-26 13:57:00,3
2019-02-26 13:58:00,3
2019-02-26 13:59:00,2
2019-02-26 14:00:00,2
2019-02-26 14:02:00,2
2019-02-26 14:03:00,4
2019-02-26 14:05:00,1
2019-02-26 14:06:00,2
2019-02-26 14:07:00,3
2019-02-26 14:09:00,1
2019-02-26 14:12:00,3
2019-02-26 14:13:00,3
2019-02-26 14:16:00,3
2019-02-26 14:18:00,2
2019-02-26 14:19:00,1
2019-02-26 14:20:00,1
2019-02-26 14:21:00,2
2019-02-26 14:22:00,1
2019-02-26 14:24:00,2
2019-02-26 14:26:00,4
2019-02-26 14:29:00,1
2019-02-26 14:31:00,2
2019-02-26 14:33:00,2
2019-02-26 14:34:00,2
2019-02-26 14:36:00,1
2019-02-26 14:37:00,2
2019-02-26 14:38:00,1
2019-02-26 14:39:00,3
2019-02-26 14:41:00,3
2019-02-26 14:43:00,3
2019-02-26 14:44:00,3
2019-02-26 14:45:00,1
2019-02-26 14:46:00,6
2019-02-26 14:47:00,1
2019-02-26 14:48:00,6
2019-02-26 15:10:00,1
2019-02-26 15:21:00,2
2019-02-26 15:25:00,1
2019-02-26 16:20:00,1
2019-02-26 16:32:00,1
2019-02-26 16:37:00,1
2019-02-26 16:55:00,1
2019-02-26 17:34:00,1
2019-02-26 17:36:00,1
2019-02-26 18:43:00,1
2019-02-26 22:07:00,1
2019-02-26 22:10:00,1
2019-02-26 22:14:00,1
2019-02-26 22:22:00,1
2019-02-26 22:23:00,1
2019-02-26 22:37:00,1
2019-02-26 22:38:00,1
2019-02-26 22:40:00,1
2019-02-26 22:45:00,1
2019-02-26 22:46:00,1
2019-02-26 22:55:00,1
