1,"SELECT TOP #   p.ra,p.dec, p.run,p.rerun,p.camCol,p.field,p.obj  FROM PhotoObjAll AS p,   mydb.test_# as a,   SpecObjAll as s  into mydb.test_photo WHERE   ( p.type = # OR p.type = #) and a.objId=s.bestObjID and p.objID = s.bestObjID"
2019-02-26 14:01:00,1
