64,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-26 01:15:00,1
2019-02-26 01:20:00,1
2019-02-26 09:05:00,9
2019-02-26 09:10:00,8
2019-02-26 09:35:00,4
2019-02-26 09:40:00,3
2019-02-26 10:05:00,1
2019-02-26 10:10:00,1
2019-02-26 14:05:00,5
2019-02-26 14:10:00,1
2019-02-26 18:31:00,1
2019-02-26 19:35:00,1
2019-02-26 19:40:00,1
2019-02-26 20:00:00,1
2019-02-26 21:05:00,6
2019-02-26 21:10:00,1
2019-02-26 22:05:00,4
2019-02-26 22:10:00,4
2019-02-26 22:35:00,6
2019-02-26 22:40:00,3
2019-02-26 23:35:00,1
2019-02-26 23:40:00,1
