118,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-26 00:58:00,1
2019-02-26 01:58:00,1
2019-02-26 02:12:00,1
2019-02-26 02:58:00,1
2019-02-26 03:25:00,1
2019-02-26 03:27:00,1
2019-02-26 03:31:00,1
2019-02-26 03:33:00,2
2019-02-26 03:34:00,1
2019-02-26 03:39:00,1
2019-02-26 03:40:00,2
2019-02-26 03:45:00,1
2019-02-26 03:48:00,1
2019-02-26 03:49:00,1
2019-02-26 03:54:00,1
2019-02-26 03:58:00,1
2019-02-26 04:03:00,1
2019-02-26 04:56:00,1
2019-02-26 05:38:00,9
2019-02-26 05:56:00,1
2019-02-26 06:23:00,1
2019-02-26 06:24:00,1
2019-02-26 06:27:00,1
2019-02-26 06:28:00,1
2019-02-26 06:29:00,2
2019-02-26 06:30:00,1
2019-02-26 06:31:00,1
2019-02-26 06:32:00,1
2019-02-26 06:33:00,1
2019-02-26 06:34:00,1
2019-02-26 06:35:00,1
2019-02-26 06:36:00,2
2019-02-26 06:37:00,1
2019-02-26 06:38:00,1
2019-02-26 06:39:00,1
2019-02-26 06:57:00,1
2019-02-26 07:02:00,1
2019-02-26 07:03:00,1
2019-02-26 07:05:00,1
2019-02-26 07:33:00,1
2019-02-26 07:34:00,1
2019-02-26 07:35:00,1
2019-02-26 07:37:00,1
2019-02-26 07:38:00,1
2019-02-26 07:57:00,1
2019-02-26 08:23:00,1
2019-02-26 08:57:00,1
2019-02-26 09:34:00,1
2019-02-26 09:41:00,1
2019-02-26 09:55:00,1
2019-02-26 09:59:00,1
2019-02-26 10:00:00,1
2019-02-26 10:57:00,1
2019-02-26 11:52:00,9
2019-02-26 11:56:00,1
2019-02-26 12:43:00,6
2019-02-26 12:44:00,3
2019-02-26 12:58:00,1
2019-02-26 13:48:00,1
2019-02-26 13:49:00,1
2019-02-26 13:51:00,1
2019-02-26 13:53:00,1
2019-02-26 13:54:00,1
2019-02-26 13:56:00,1
2019-02-26 14:04:00,1
2019-02-26 14:06:00,1
2019-02-26 14:08:00,1
2019-02-26 14:12:00,1
2019-02-26 14:51:00,7
2019-02-26 14:52:00,2
2019-02-26 14:57:00,1
2019-02-26 15:57:00,1
2019-02-26 16:58:00,1
2019-02-26 17:40:00,9
2019-02-26 17:57:00,1
2019-02-26 18:58:00,1
