1,"SELECT   b.objid,p.ra,p.dec,   p.deVAB_r, p.deVAB_u, p.deVAB_z,   p.deVABErr_r, p.deVABErr_u, p.deVABErr_z, p.petroR5#_u, p.petroR5#_r, p.petroR5#_z, p.petroR5#Err_u,p.petroR5#Err_r,p.petroR5#Err_z,   b.velDisp,b.velDispErr,   b.plate,b.mjd,b.fiberID into mydb.Atab from MyDB.MyTable_# AS b   JOIN PhotoObjAll as p ON b.objid = p.objid"
2019-02-26 07:22:00,1
