61,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-14 00:20:00,1
2019-07-14 01:06:00,1
2019-07-14 06:15:00,1
2019-07-14 06:16:00,1
2019-07-14 06:22:00,1
2019-07-14 06:44:00,2
2019-07-14 06:45:00,1
2019-07-14 06:52:00,1
2019-07-14 07:31:00,1
2019-07-14 07:32:00,1
2019-07-14 10:15:00,1
2019-07-14 11:16:00,1
2019-07-14 13:01:00,2
2019-07-14 13:02:00,5
2019-07-14 13:03:00,5
2019-07-14 13:04:00,4
2019-07-14 13:05:00,5
2019-07-14 13:07:00,5
2019-07-14 13:09:00,1
2019-07-14 13:32:00,1
2019-07-14 16:15:00,1
2019-07-14 18:18:00,1
2019-07-14 18:20:00,1
2019-07-14 18:25:00,1
2019-07-14 18:27:00,1
2019-07-14 18:28:00,1
2019-07-14 18:31:00,1
2019-07-14 18:35:00,1
2019-07-14 18:47:00,1
2019-07-14 18:50:00,1
2019-07-14 18:58:00,2
2019-07-14 19:00:00,1
2019-07-14 19:42:00,1
2019-07-14 20:03:00,1
2019-07-14 20:04:00,2
2019-07-14 21:00:00,1
2019-07-14 22:18:00,2
