12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-14 13:57:00,1
2019-07-14 14:00:00,1
2019-07-14 14:08:00,1
2019-07-14 14:15:00,1
2019-07-14 14:19:00,1
2019-07-14 14:23:00,1
2019-07-14 14:30:00,1
2019-07-14 14:35:00,1
2019-07-14 14:44:00,1
2019-07-14 14:58:00,1
2019-07-14 15:01:00,1
2019-07-14 15:07:00,1
