11,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-14 10:38:00,1
2019-07-14 14:18:00,1
2019-07-14 16:59:00,1
2019-07-14 17:00:00,1
2019-07-14 17:01:00,2
2019-07-14 17:03:00,1
2019-07-14 17:04:00,1
2019-07-14 17:05:00,1
2019-07-14 17:08:00,1
2019-07-14 18:56:00,1
