38,select * from galSpecInfo where specObjId=#
2019-07-14 02:35:00,1
2019-07-14 03:02:00,1
2019-07-14 03:21:00,1
2019-07-14 03:23:00,1
2019-07-14 03:57:00,1
2019-07-14 04:04:00,1
2019-07-14 04:12:00,1
2019-07-14 04:37:00,2
2019-07-14 05:32:00,1
2019-07-14 05:50:00,1
2019-07-14 06:10:00,1
2019-07-14 06:19:00,1
2019-07-14 07:16:00,1
2019-07-14 09:34:00,1
2019-07-14 09:37:00,1
2019-07-14 10:15:00,1
2019-07-14 11:46:00,1
2019-07-14 13:20:00,1
2019-07-14 15:39:00,1
2019-07-14 15:43:00,1
2019-07-14 16:03:00,1
2019-07-14 16:23:00,1
2019-07-14 17:41:00,1
2019-07-14 17:47:00,1
2019-07-14 17:57:00,1
2019-07-14 18:40:00,1
2019-07-14 19:03:00,1
2019-07-14 19:08:00,1
2019-07-14 19:14:00,1
2019-07-14 19:31:00,1
2019-07-14 19:37:00,1
2019-07-14 19:49:00,1
2019-07-14 20:25:00,1
2019-07-14 20:38:00,1
2019-07-14 21:38:00,1
2019-07-14 22:47:00,1
2019-07-14 23:57:00,1
