2,"select s.objTypeName, p.objID, s.z as redshift, p.g, p.r, p.g-p.r as gMinusR from photoObj p, SpecObj s WHERE s.objType=# and p.specObjID=s.specObjID and p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-06-28 13:58:00,2
