1464,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-06-28 00:00:00,8
2019-06-28 00:01:00,7
2019-06-28 00:06:00,12
2019-06-28 00:07:00,12
2019-06-28 00:08:00,9
2019-06-28 00:09:00,12
2019-06-28 00:16:00,3
2019-06-28 00:29:00,3
2019-06-28 00:53:00,3
2019-06-28 01:05:00,3
2019-06-28 01:09:00,3
2019-06-28 01:34:00,3
2019-06-28 01:47:00,3
2019-06-28 01:58:00,3
2019-06-28 02:02:00,3
2019-06-28 02:18:00,3
2019-06-28 02:50:00,3
2019-06-28 03:05:00,3
2019-06-28 03:11:00,3
2019-06-28 03:22:00,3
2019-06-28 03:51:00,3
2019-06-28 04:03:00,3
2019-06-28 04:07:00,3
2019-06-28 04:12:00,3
2019-06-28 04:14:00,3
2019-06-28 04:19:00,3
2019-06-28 04:20:00,3
2019-06-28 04:36:00,3
2019-06-28 05:02:00,3
2019-06-28 05:16:00,3
2019-06-28 05:27:00,3
2019-06-28 05:29:00,3
2019-06-28 05:36:00,3
2019-06-28 05:37:00,3
2019-06-28 06:14:00,9
2019-06-28 06:15:00,11
2019-06-28 06:16:00,4
2019-06-28 06:17:00,9
2019-06-28 06:18:00,9
2019-06-28 06:19:00,12
2019-06-28 06:20:00,6
2019-06-28 06:21:00,2
2019-06-28 06:22:00,4
2019-06-28 06:25:00,9
2019-06-28 06:28:00,3
2019-06-28 06:30:00,3
2019-06-28 06:44:00,18
2019-06-28 06:45:00,6
2019-06-28 06:46:00,3
2019-06-28 07:07:00,6
2019-06-28 07:09:00,6
2019-06-28 07:10:00,6
2019-06-28 07:14:00,3
2019-06-28 07:16:00,3
2019-06-28 07:21:00,3
2019-06-28 07:27:00,3
2019-06-28 07:39:00,3
2019-06-28 08:05:00,3
2019-06-28 08:09:00,3
2019-06-28 08:19:00,3
2019-06-28 08:23:00,3
2019-06-28 09:00:00,3
2019-06-28 09:06:00,3
2019-06-28 09:20:00,6
2019-06-28 09:21:00,3
2019-06-28 09:36:00,3
2019-06-28 09:43:00,3
2019-06-28 09:45:00,3
2019-06-28 09:54:00,3
2019-06-28 10:17:00,3
2019-06-28 10:19:00,3
2019-06-28 10:27:00,3
2019-06-28 10:28:00,3
2019-06-28 10:31:00,3
2019-06-28 10:36:00,3
2019-06-28 10:39:00,6
2019-06-28 10:55:00,3
2019-06-28 11:08:00,3
2019-06-28 11:11:00,3
2019-06-28 11:12:00,3
2019-06-28 11:13:00,3
2019-06-28 11:17:00,3
2019-06-28 11:22:00,6
2019-06-28 11:27:00,3
2019-06-28 11:31:00,3
2019-06-28 11:32:00,3
2019-06-28 11:34:00,3
2019-06-28 11:36:00,3
2019-06-28 11:54:00,3
2019-06-28 11:58:00,3
2019-06-28 11:59:00,6
2019-06-28 12:00:00,6
2019-06-28 12:01:00,18
2019-06-28 12:02:00,6
2019-06-28 12:03:00,6
2019-06-28 12:04:00,9
2019-06-28 12:05:00,3
2019-06-28 12:06:00,3
2019-06-28 12:07:00,6
2019-06-28 12:08:00,3
2019-06-28 12:12:00,6
2019-06-28 12:37:00,3
2019-06-28 12:48:00,3
2019-06-28 13:02:00,3
2019-06-28 13:03:00,3
2019-06-28 13:09:00,3
2019-06-28 13:13:00,3
2019-06-28 13:15:00,3
2019-06-28 13:20:00,3
2019-06-28 13:24:00,6
2019-06-28 13:33:00,3
2019-06-28 13:51:00,3
2019-06-28 14:01:00,3
2019-06-28 14:02:00,3
2019-06-28 14:06:00,3
2019-06-28 14:11:00,3
2019-06-28 14:17:00,3
2019-06-28 14:34:00,3
2019-06-28 14:41:00,3
2019-06-28 14:46:00,12
2019-06-28 14:50:00,3
2019-06-28 14:51:00,3
2019-06-28 14:52:00,3
2019-06-28 15:00:00,3
2019-06-28 15:06:00,6
2019-06-28 15:11:00,3
2019-06-28 15:13:00,3
2019-06-28 15:14:00,3
2019-06-28 15:15:00,6
2019-06-28 15:19:00,3
2019-06-28 15:41:00,3
2019-06-28 15:48:00,3
2019-06-28 15:51:00,3
2019-06-28 15:52:00,3
2019-06-28 16:02:00,3
2019-06-28 16:04:00,3
2019-06-28 16:08:00,3
2019-06-28 16:10:00,3
2019-06-28 16:12:00,3
2019-06-28 16:15:00,3
2019-06-28 16:16:00,3
2019-06-28 16:30:00,3
2019-06-28 16:40:00,3
2019-06-28 16:43:00,3
2019-06-28 16:45:00,3
2019-06-28 16:47:00,3
2019-06-28 16:55:00,3
2019-06-28 16:58:00,3
2019-06-28 17:00:00,3
2019-06-28 17:06:00,3
2019-06-28 17:13:00,3
2019-06-28 17:17:00,3
2019-06-28 17:19:00,3
2019-06-28 17:30:00,3
2019-06-28 17:34:00,15
2019-06-28 17:35:00,30
2019-06-28 17:36:00,18
2019-06-28 17:37:00,21
2019-06-28 17:38:00,24
2019-06-28 17:39:00,18
2019-06-28 17:40:00,18
2019-06-28 17:41:00,27
2019-06-28 17:42:00,24
2019-06-28 17:43:00,18
2019-06-28 17:44:00,24
2019-06-28 17:45:00,24
2019-06-28 17:46:00,24
2019-06-28 17:47:00,24
2019-06-28 17:48:00,24
2019-06-28 17:49:00,27
2019-06-28 17:50:00,6
2019-06-28 18:03:00,3
2019-06-28 18:40:00,3
2019-06-28 18:52:00,3
2019-06-28 18:54:00,6
2019-06-28 18:56:00,9
2019-06-28 18:57:00,6
2019-06-28 18:58:00,3
2019-06-28 18:59:00,9
2019-06-28 19:00:00,9
2019-06-28 19:01:00,3
2019-06-28 19:02:00,6
2019-06-28 19:03:00,12
2019-06-28 19:04:00,6
2019-06-28 19:05:00,3
2019-06-28 19:06:00,6
2019-06-28 19:07:00,9
2019-06-28 19:08:00,3
2019-06-28 19:09:00,9
2019-06-28 19:10:00,9
2019-06-28 19:11:00,15
2019-06-28 19:12:00,9
2019-06-28 19:13:00,12
2019-06-28 19:14:00,15
2019-06-28 19:15:00,9
2019-06-28 19:16:00,12
2019-06-28 19:17:00,9
2019-06-28 19:18:00,12
2019-06-28 19:19:00,15
2019-06-28 19:20:00,9
2019-06-28 19:21:00,15
2019-06-28 19:22:00,9
2019-06-28 19:23:00,6
2019-06-28 19:24:00,6
2019-06-28 19:25:00,6
2019-06-28 19:26:00,9
2019-06-28 19:27:00,6
2019-06-28 19:28:00,6
2019-06-28 19:29:00,3
2019-06-28 19:30:00,3
2019-06-28 19:31:00,3
2019-06-28 19:32:00,12
2019-06-28 19:33:00,12
2019-06-28 19:34:00,3
2019-06-28 19:35:00,9
2019-06-28 19:42:00,3
2019-06-28 19:44:00,3
2019-06-28 19:50:00,3
2019-06-28 19:56:00,3
2019-06-28 20:07:00,3
2019-06-28 20:14:00,3
2019-06-28 20:19:00,3
2019-06-28 20:29:00,3
2019-06-28 20:34:00,6
2019-06-28 20:38:00,3
2019-06-28 20:44:00,3
2019-06-28 20:45:00,3
2019-06-28 20:48:00,6
2019-06-28 21:37:00,3
2019-06-28 21:43:00,6
2019-06-28 21:51:00,3
2019-06-28 21:52:00,3
2019-06-28 21:56:00,3
2019-06-28 21:57:00,3
2019-06-28 22:01:00,3
2019-06-28 22:20:00,3
2019-06-28 22:30:00,3
2019-06-28 22:39:00,3
2019-06-28 22:40:00,3
2019-06-28 22:48:00,3
2019-06-28 22:56:00,3
2019-06-28 23:18:00,3
2019-06-28 23:33:00,3
2019-06-28 23:40:00,3
2019-06-28 23:42:00,3
2019-06-28 23:44:00,3
2019-06-28 23:48:00,2
