136,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-28 01:13:00,2
2019-06-28 01:14:00,2
2019-06-28 01:17:00,2
2019-06-28 01:18:00,2
2019-06-28 09:19:00,4
2019-06-28 09:22:00,4
2019-06-28 09:25:00,4
2019-06-28 09:28:00,4
2019-06-28 09:31:00,4
2019-06-28 09:32:00,6
2019-06-28 09:33:00,2
2019-06-28 09:35:00,2
2019-06-28 09:36:00,2
2019-06-28 09:38:00,2
2019-06-28 09:39:00,2
2019-06-28 09:41:00,8
2019-06-28 09:42:00,4
2019-06-28 09:43:00,5
2019-06-28 09:44:00,7
2019-06-28 09:45:00,4
2019-06-28 09:46:00,4
2019-06-28 09:48:00,2
2019-06-28 09:49:00,2
2019-06-28 09:51:00,3
2019-06-28 09:52:00,5
2019-06-28 09:53:00,6
2019-06-28 09:54:00,2
2019-06-28 09:56:00,4
2019-06-28 09:57:00,4
2019-06-28 09:58:00,8
2019-06-28 18:17:00,1
2019-06-28 18:18:00,3
2019-06-28 18:41:00,4
2019-06-28 18:42:00,4
2019-06-28 18:43:00,2
2019-06-28 18:44:00,8
2019-06-28 18:45:00,2
