738,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-06-28 00:06:00,42
2019-06-28 02:52:00,42
2019-06-28 02:59:00,42
2019-06-28 03:43:00,18
2019-06-28 07:09:00,42
2019-06-28 10:48:00,18
2019-06-28 11:14:00,42
2019-06-28 11:40:00,42
2019-06-28 13:16:00,18
2019-06-28 13:25:00,84
2019-06-28 13:59:00,18
2019-06-28 14:45:00,42
2019-06-28 18:13:00,42
2019-06-28 18:25:00,42
2019-06-28 19:37:00,18
2019-06-28 19:43:00,42
2019-06-28 20:05:00,42
2019-06-28 21:31:00,42
2019-06-28 22:30:00,42
2019-06-28 22:39:00,18
