15,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-06-28 13:33:00,1
2019-06-28 13:36:00,1
2019-06-28 13:39:00,1
2019-06-28 13:42:00,1
2019-06-28 13:45:00,1
2019-06-28 13:47:00,1
2019-06-28 13:51:00,1
2019-06-28 13:54:00,1
2019-06-28 13:56:00,1
2019-06-28 13:58:00,1
2019-06-28 14:01:00,1
2019-06-28 14:02:00,1
2019-06-28 14:14:00,1
2019-06-28 14:24:00,1
2019-06-28 14:26:00,1
