147,select * from PhotozRF where objid=#
2019-06-28 00:32:00,1
2019-06-28 00:36:00,1
2019-06-28 00:54:00,1
2019-06-28 00:56:00,1
2019-06-28 01:12:00,1
2019-06-28 01:20:00,1
2019-06-28 01:59:00,1
2019-06-28 02:00:00,1
2019-06-28 02:03:00,1
2019-06-28 02:06:00,1
2019-06-28 02:19:00,1
2019-06-28 02:22:00,2
2019-06-28 02:34:00,2
2019-06-28 02:37:00,1
2019-06-28 02:49:00,1
2019-06-28 02:55:00,1
2019-06-28 03:08:00,1
2019-06-28 03:30:00,1
2019-06-28 03:31:00,1
2019-06-28 04:06:00,1
2019-06-28 04:19:00,1
2019-06-28 04:24:00,1
2019-06-28 04:26:00,2
2019-06-28 04:35:00,1
2019-06-28 04:36:00,1
2019-06-28 04:38:00,1
2019-06-28 05:02:00,1
2019-06-28 05:07:00,1
2019-06-28 05:24:00,1
2019-06-28 05:29:00,1
2019-06-28 05:40:00,1
2019-06-28 06:00:00,1
2019-06-28 06:01:00,1
2019-06-28 06:02:00,1
2019-06-28 07:15:00,1
2019-06-28 07:20:00,1
2019-06-28 07:29:00,1
2019-06-28 07:31:00,2
2019-06-28 07:43:00,1
2019-06-28 07:51:00,1
2019-06-28 07:59:00,1
2019-06-28 08:07:00,1
2019-06-28 08:13:00,1
2019-06-28 08:14:00,1
2019-06-28 08:16:00,1
2019-06-28 08:24:00,1
2019-06-28 08:38:00,1
2019-06-28 08:49:00,1
2019-06-28 09:01:00,1
2019-06-28 09:04:00,1
2019-06-28 09:06:00,1
2019-06-28 09:16:00,1
2019-06-28 09:21:00,1
2019-06-28 09:32:00,1
2019-06-28 09:44:00,1
2019-06-28 10:00:00,2
2019-06-28 10:22:00,2
2019-06-28 10:30:00,1
2019-06-28 10:47:00,1
2019-06-28 10:51:00,1
2019-06-28 11:10:00,1
2019-06-28 11:16:00,1
2019-06-28 11:25:00,1
2019-06-28 11:29:00,1
2019-06-28 11:54:00,1
2019-06-28 12:11:00,1
2019-06-28 12:13:00,1
2019-06-28 12:15:00,1
2019-06-28 12:35:00,1
2019-06-28 12:43:00,1
2019-06-28 13:10:00,1
2019-06-28 13:12:00,1
2019-06-28 13:15:00,1
2019-06-28 13:24:00,1
2019-06-28 13:48:00,1
2019-06-28 14:10:00,1
2019-06-28 14:13:00,2
2019-06-28 14:36:00,1
2019-06-28 14:47:00,1
2019-06-28 14:56:00,1
2019-06-28 14:58:00,1
2019-06-28 15:27:00,2
2019-06-28 15:42:00,1
2019-06-28 15:52:00,1
2019-06-28 16:05:00,1
2019-06-28 16:08:00,1
2019-06-28 16:10:00,1
2019-06-28 16:25:00,1
2019-06-28 16:50:00,1
2019-06-28 16:51:00,1
2019-06-28 16:52:00,1
2019-06-28 17:54:00,1
2019-06-28 18:19:00,1
2019-06-28 18:32:00,1
2019-06-28 18:48:00,1
2019-06-28 19:00:00,1
2019-06-28 19:02:00,1
2019-06-28 19:12:00,1
2019-06-28 19:41:00,1
2019-06-28 19:46:00,1
2019-06-28 20:03:00,1
2019-06-28 20:09:00,2
2019-06-28 20:13:00,1
2019-06-28 20:38:00,1
2019-06-28 20:43:00,1
2019-06-28 20:52:00,1
2019-06-28 20:55:00,1
2019-06-28 21:03:00,10
2019-06-28 21:04:00,1
2019-06-28 21:14:00,1
2019-06-28 21:19:00,1
2019-06-28 21:24:00,1
2019-06-28 21:33:00,2
2019-06-28 21:56:00,1
2019-06-28 22:05:00,1
2019-06-28 22:07:00,1
2019-06-28 22:10:00,1
2019-06-28 22:14:00,1
2019-06-28 22:16:00,1
2019-06-28 22:18:00,1
2019-06-28 22:34:00,1
2019-06-28 22:42:00,1
2019-06-28 23:05:00,1
2019-06-28 23:31:00,1
2019-06-28 23:47:00,2
2019-06-28 23:48:00,1
2019-06-28 23:53:00,1
