1,"select specObj.bestObjid, count(specline.restwave) as numlines from specObj, specLine where specObj.specObjID = specline.specObjID AND specLine.restwave > # AND specObj.bestObjID <> # group by specObj.bestObjID order by count(specLine.restwave) desc"
2019-06-28 22:07:00,1
