97,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-06-28 05:09:00,5
2019-06-28 06:41:00,1
2019-06-28 07:12:00,2
2019-06-28 07:19:00,1
2019-06-28 07:33:00,1
2019-06-28 09:15:00,1
2019-06-28 09:33:00,1
2019-06-28 09:50:00,1
2019-06-28 09:51:00,1
2019-06-28 09:58:00,1
2019-06-28 10:25:00,1
2019-06-28 10:29:00,1
2019-06-28 11:05:00,1
2019-06-28 11:09:00,1
2019-06-28 13:01:00,4
2019-06-28 13:02:00,1
2019-06-28 13:04:00,7
2019-06-28 13:05:00,16
2019-06-28 13:08:00,9
2019-06-28 13:11:00,4
2019-06-28 13:12:00,11
2019-06-28 13:34:00,1
2019-06-28 13:35:00,3
2019-06-28 14:18:00,1
2019-06-28 17:49:00,2
2019-06-28 17:53:00,1
2019-06-28 17:56:00,2
2019-06-28 18:02:00,3
2019-06-28 18:03:00,2
2019-06-28 18:04:00,1
2019-06-28 18:16:00,1
2019-06-28 18:22:00,1
2019-06-28 18:24:00,1
2019-06-28 19:20:00,1
2019-06-28 19:26:00,1
2019-06-28 21:22:00,3
2019-06-28 22:55:00,1
2019-06-28 22:56:00,1
