1,"SELECT ph.ra,ph.dec into mydb.y FROM MyDB.MyTable AS m   Join dbo.fGetNearestObjEq(m.ra, m.dec, #) AS n     Join PhotoObj AS ph"
2019-12-31 01:30:00,1
