71,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-12-31 00:08:00,1
2019-12-31 00:14:00,1
2019-12-31 00:46:00,1
2019-12-31 00:51:00,1
2019-12-31 00:57:00,1
2019-12-31 01:13:00,1
2019-12-31 01:25:00,1
2019-12-31 01:36:00,1
2019-12-31 01:51:00,1
2019-12-31 02:46:00,1
2019-12-31 02:56:00,1
2019-12-31 03:18:00,1
2019-12-31 03:45:00,1
2019-12-31 04:13:00,1
2019-12-31 04:40:00,1
2019-12-31 04:46:00,1
2019-12-31 04:51:00,1
2019-12-31 05:46:00,1
2019-12-31 05:50:00,1
2019-12-31 06:14:00,1
2019-12-31 06:15:00,4
2019-12-31 06:16:00,3
2019-12-31 06:17:00,2
2019-12-31 06:18:00,4
2019-12-31 06:45:00,1
2019-12-31 07:46:00,1
2019-12-31 07:50:00,1
2019-12-31 07:57:00,1
2019-12-31 08:45:00,1
2019-12-31 08:46:00,1
2019-12-31 09:46:00,1
2019-12-31 10:45:00,1
2019-12-31 11:45:00,1
2019-12-31 11:51:00,1
2019-12-31 12:46:00,1
2019-12-31 12:50:00,1
2019-12-31 13:46:00,1
2019-12-31 13:50:00,1
2019-12-31 14:45:00,1
2019-12-31 15:39:00,9
2019-12-31 15:45:00,1
2019-12-31 16:45:00,1
2019-12-31 16:52:00,9
2019-12-31 17:46:00,1
2019-12-31 17:51:00,1
2019-12-31 18:45:00,1
