2,"SELECT G.objID, G.ra, G.dec, G.specObjID, G.type  into mydb.t5#_mytable   FROM MyDB.MyTable AS m     CROSS APPLY dbo.fGetNearestObjEq( m.RA, m.dec, #) AS GN     JOIN PhotoObjAll as G ON  G.objID = GN.objID AND G.type=#"
2019-12-31 01:43:00,2
