5,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-12-31 20:46:00,1
2019-12-31 20:48:00,1
2019-12-31 20:49:00,2
2019-12-31 20:50:00,1
