1,"SELECT G.ra,G.dec into mydb.y FROM MyDB.MyTable AS m   Join dbo.fGetNearestObjEq(m.ra, m.dec, #) AS n     Join PhotoObjAll AS G"
2019-12-31 01:31:00,1
