6,select top # * from apogeeplate
2019-12-31 10:54:00,1
2019-12-31 10:55:00,1
2019-12-31 10:56:00,1
2019-12-31 10:58:00,1
2019-12-31 10:59:00,1
2019-12-31 11:37:00,1
