105,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-31 00:40:00,1
2019-12-31 01:43:00,1
2019-12-31 02:27:00,1
2019-12-31 02:36:00,1
2019-12-31 02:39:00,1
2019-12-31 02:40:00,1
2019-12-31 02:49:00,1
2019-12-31 02:51:00,1
2019-12-31 02:59:00,1
2019-12-31 03:07:00,1
2019-12-31 03:08:00,1
2019-12-31 03:23:00,1
2019-12-31 03:24:00,1
2019-12-31 03:26:00,1
2019-12-31 03:31:00,1
2019-12-31 03:36:00,1
2019-12-31 03:41:00,1
2019-12-31 03:45:00,1
2019-12-31 03:46:00,1
2019-12-31 03:50:00,1
2019-12-31 05:10:00,1
2019-12-31 05:11:00,1
2019-12-31 05:17:00,2
2019-12-31 05:20:00,1
2019-12-31 05:21:00,1
2019-12-31 05:22:00,1
2019-12-31 05:27:00,1
2019-12-31 05:28:00,2
2019-12-31 05:54:00,1
2019-12-31 05:55:00,1
2019-12-31 05:59:00,1
2019-12-31 06:00:00,2
2019-12-31 06:02:00,1
2019-12-31 06:03:00,1
2019-12-31 06:06:00,2
2019-12-31 06:09:00,1
2019-12-31 06:10:00,1
2019-12-31 06:14:00,1
2019-12-31 06:15:00,1
2019-12-31 06:16:00,1
2019-12-31 06:17:00,1
2019-12-31 06:31:00,1
2019-12-31 06:33:00,1
2019-12-31 06:38:00,1
2019-12-31 06:39:00,1
2019-12-31 06:42:00,1
2019-12-31 06:43:00,1
2019-12-31 07:07:00,1
2019-12-31 07:14:00,1
2019-12-31 07:47:00,1
2019-12-31 07:59:00,1
2019-12-31 08:11:00,1
2019-12-31 08:13:00,1
2019-12-31 08:29:00,1
2019-12-31 08:30:00,1
2019-12-31 08:32:00,2
2019-12-31 08:45:00,1
2019-12-31 08:50:00,2
2019-12-31 08:52:00,1
2019-12-31 09:00:00,2
2019-12-31 09:09:00,1
2019-12-31 09:33:00,2
2019-12-31 09:35:00,1
2019-12-31 09:36:00,1
2019-12-31 09:42:00,1
2019-12-31 09:43:00,1
2019-12-31 09:46:00,1
2019-12-31 09:58:00,1
2019-12-31 12:40:00,1
2019-12-31 12:46:00,1
2019-12-31 12:50:00,1
2019-12-31 12:52:00,1
2019-12-31 12:55:00,1
2019-12-31 13:03:00,1
2019-12-31 13:09:00,1
2019-12-31 13:11:00,1
2019-12-31 13:12:00,1
2019-12-31 13:13:00,1
2019-12-31 13:16:00,2
2019-12-31 13:22:00,2
2019-12-31 13:26:00,1
2019-12-31 13:31:00,1
2019-12-31 13:38:00,2
2019-12-31 13:49:00,1
2019-12-31 13:52:00,1
2019-12-31 13:56:00,1
2019-12-31 14:05:00,1
2019-12-31 14:09:00,1
2019-12-31 14:10:00,1
2019-12-31 14:47:00,1
2019-12-31 14:51:00,1
2019-12-31 14:56:00,1
2019-12-31 15:04:00,1
2019-12-31 16:53:00,1
