1,"select distinct top # star.ra, star.dec, PLATESCALE*(star.ra - plate.racen)/cos(plate.deccen*PI()/#) as x, PLATESCALE*(star.dec - plate.deccen) as y, obj.j as mag from apogeestar as star join apogeeObject as obj on star.target_id=obj.target_id join apogeePlate as plate on star.location_id=plate.location_id where and plate.plate = # order by obj.j"
2019-12-31 11:19:00,1
