39,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-10-11 19:50:00,1
2019-10-11 19:52:00,1
2019-10-11 19:54:00,1
2019-10-11 20:03:00,1
2019-10-11 20:07:00,1
2019-10-11 20:10:00,1
2019-10-11 20:13:00,1
2019-10-11 20:23:00,1
2019-10-11 20:25:00,1
2019-10-11 20:42:00,1
2019-10-11 20:49:00,1
2019-10-11 20:52:00,1
2019-10-11 20:58:00,1
2019-10-11 21:12:00,1
2019-10-11 21:23:00,1
2019-10-11 21:32:00,1
2019-10-11 21:35:00,1
2019-10-11 21:37:00,1
2019-10-11 21:40:00,1
2019-10-11 21:42:00,1
2019-10-11 21:46:00,1
2019-10-11 21:49:00,1
2019-10-11 21:53:00,1
2019-10-11 21:56:00,1
2019-10-11 21:58:00,1
2019-10-11 22:03:00,1
2019-10-11 22:07:00,1
2019-10-11 22:12:00,1
2019-10-11 22:16:00,2
2019-10-11 22:19:00,1
2019-10-11 22:23:00,1
2019-10-11 22:29:00,1
2019-10-11 23:02:00,1
2019-10-11 23:07:00,1
2019-10-11 23:16:00,1
2019-10-11 23:43:00,1
2019-10-11 23:51:00,1
2019-10-11 23:55:00,1
