5,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.z,s.zErr,s.zWarning,s.class,p.run,p.rerun,p.camCol,p.field,p.obj,cast(str(p.ra,#,#) as float) as ra,cast(str(p.[dec],#,#) as float) as dec,p.r  FROM ..SpecObj as s  JOIN ..PhotoObj AS p ON s.bestObjID = p.objID  WHERE s.zWarning = # AND (s.class = &&&) AND p.r < # AND ( p.type = # OR p.type = #)"
2019-10-11 09:06:00,1
2019-10-11 09:07:00,1
2019-10-11 09:08:00,2
2019-10-11 09:09:00,1
