120,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-08-04 00:47:00,1
2019-08-04 00:49:00,7
2019-08-04 00:53:00,1
2019-08-04 00:54:00,6
2019-08-04 01:52:00,1
2019-08-04 02:05:00,9
2019-08-04 02:46:00,1
2019-08-04 03:32:00,33
2019-08-04 03:33:00,2
2019-08-04 03:46:00,1
2019-08-04 04:47:00,1
2019-08-04 05:47:00,1
2019-08-04 06:09:00,9
2019-08-04 06:47:00,1
2019-08-04 07:45:00,1
2019-08-04 08:45:00,1
2019-08-04 09:22:00,9
2019-08-04 09:45:00,1
2019-08-04 09:46:00,9
2019-08-04 10:45:00,1
2019-08-04 11:17:00,1
2019-08-04 11:45:00,1
2019-08-04 12:25:00,2
2019-08-04 12:45:00,1
2019-08-04 12:50:00,1
2019-08-04 13:24:00,1
2019-08-04 13:45:00,1
2019-08-04 14:45:00,1
2019-08-04 15:00:00,9
2019-08-04 15:45:00,1
2019-08-04 16:12:00,1
2019-08-04 16:45:00,1
2019-08-04 17:45:00,1
2019-08-04 18:45:00,1
2019-08-04 19:45:00,1
