3216,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-08-04 00:00:00,6
2019-08-04 00:01:00,1
2019-08-04 00:03:00,2
2019-08-04 00:05:00,8
2019-08-04 00:06:00,16
2019-08-04 00:08:00,9
2019-08-04 00:10:00,6
2019-08-04 00:11:00,5
2019-08-04 00:12:00,20
2019-08-04 00:13:00,2
2019-08-04 00:15:00,4
2019-08-04 00:18:00,13
2019-08-04 00:20:00,6
2019-08-04 00:21:00,1
2019-08-04 00:23:00,2
2019-08-04 00:28:00,9
2019-08-04 00:30:00,6
2019-08-04 00:31:00,1
2019-08-04 00:33:00,4
2019-08-04 00:34:00,2
2019-08-04 00:38:00,9
2019-08-04 00:40:00,6
2019-08-04 00:41:00,1
2019-08-04 00:43:00,2
2019-08-04 00:47:00,1
2019-08-04 00:48:00,12
2019-08-04 00:50:00,6
2019-08-04 00:51:00,1
2019-08-04 00:53:00,2
2019-08-04 00:55:00,8
2019-08-04 00:56:00,1
2019-08-04 00:58:00,9
2019-08-04 00:59:00,4
2019-08-04 01:00:00,6
2019-08-04 01:01:00,1
2019-08-04 01:03:00,2
2019-08-04 01:08:00,9
2019-08-04 01:10:00,6
2019-08-04 01:11:00,1
2019-08-04 01:13:00,2
2019-08-04 01:18:00,9
2019-08-04 01:20:00,6
2019-08-04 01:21:00,1
2019-08-04 01:23:00,2
2019-08-04 01:28:00,9
2019-08-04 01:30:00,6
2019-08-04 01:31:00,1
2019-08-04 01:33:00,2
2019-08-04 01:34:00,2
2019-08-04 01:38:00,9
2019-08-04 01:40:00,6
2019-08-04 01:41:00,1
2019-08-04 01:43:00,2
2019-08-04 01:46:00,3
2019-08-04 01:48:00,9
2019-08-04 01:50:00,6
2019-08-04 01:51:00,1
2019-08-04 01:52:00,1
2019-08-04 01:53:00,2
2019-08-04 01:55:00,5
2019-08-04 01:56:00,3
2019-08-04 01:58:00,9
2019-08-04 02:00:00,6
2019-08-04 02:01:00,1
2019-08-04 02:02:00,4
2019-08-04 02:03:00,2
2019-08-04 02:05:00,20
2019-08-04 02:07:00,10
2019-08-04 02:08:00,9
2019-08-04 02:10:00,6
2019-08-04 02:11:00,1
2019-08-04 02:13:00,2
2019-08-04 02:18:00,9
2019-08-04 02:20:00,6
2019-08-04 02:21:00,1
2019-08-04 02:23:00,2
2019-08-04 02:28:00,9
2019-08-04 02:30:00,6
2019-08-04 02:31:00,1
2019-08-04 02:33:00,2
2019-08-04 02:34:00,2
2019-08-04 02:38:00,9
2019-08-04 02:40:00,6
2019-08-04 02:41:00,1
2019-08-04 02:43:00,2
2019-08-04 02:46:00,4
2019-08-04 02:48:00,9
2019-08-04 02:50:00,6
2019-08-04 02:51:00,1
2019-08-04 02:53:00,2
2019-08-04 02:55:00,5
2019-08-04 02:58:00,9
2019-08-04 03:00:00,6
2019-08-04 03:01:00,1
2019-08-04 03:03:00,2
2019-08-04 03:08:00,9
2019-08-04 03:10:00,6
2019-08-04 03:11:00,1
2019-08-04 03:13:00,2
2019-08-04 03:18:00,9
2019-08-04 03:20:00,6
2019-08-04 03:21:00,1
2019-08-04 03:23:00,2
2019-08-04 03:28:00,9
2019-08-04 03:30:00,6
2019-08-04 03:31:00,1
2019-08-04 03:32:00,63
2019-08-04 03:33:00,6
2019-08-04 03:34:00,2
2019-08-04 03:38:00,9
2019-08-04 03:40:00,6
2019-08-04 03:41:00,1
2019-08-04 03:43:00,2
2019-08-04 03:45:00,2
2019-08-04 03:46:00,2
2019-08-04 03:48:00,9
2019-08-04 03:50:00,6
2019-08-04 03:51:00,1
2019-08-04 03:53:00,2
2019-08-04 03:55:00,3
2019-08-04 03:56:00,2
2019-08-04 03:58:00,9
2019-08-04 04:00:00,6
2019-08-04 04:01:00,1
2019-08-04 04:03:00,2
2019-08-04 04:08:00,9
2019-08-04 04:10:00,6
2019-08-04 04:11:00,1
2019-08-04 04:13:00,2
2019-08-04 04:18:00,9
2019-08-04 04:20:00,6
2019-08-04 04:21:00,1
2019-08-04 04:23:00,2
2019-08-04 04:28:00,9
2019-08-04 04:30:00,6
2019-08-04 04:31:00,5
2019-08-04 04:33:00,2
2019-08-04 04:34:00,2
2019-08-04 04:38:00,9
