220,select * from Frame where fieldId=#
2019-08-04 00:03:00,18
2019-08-04 00:04:00,20
2019-08-04 00:32:00,1
2019-08-04 00:57:00,1
2019-08-04 01:50:00,1
2019-08-04 02:45:00,1
2019-08-04 03:21:00,1
2019-08-04 08:02:00,1
2019-08-04 08:32:00,1
2019-08-04 08:33:00,1
2019-08-04 09:15:00,1
2019-08-04 10:08:00,1
2019-08-04 10:34:00,3
2019-08-04 10:35:00,10
2019-08-04 11:07:00,1
2019-08-04 11:21:00,1
2019-08-04 12:49:00,7
2019-08-04 13:21:00,1
2019-08-04 13:24:00,1
2019-08-04 13:56:00,1
2019-08-04 14:45:00,1
2019-08-04 14:57:00,1
2019-08-04 15:35:00,1
2019-08-04 16:55:00,2
2019-08-04 17:11:00,18
2019-08-04 17:12:00,21
2019-08-04 17:13:00,2
2019-08-04 17:18:00,1
2019-08-04 17:22:00,1
2019-08-04 17:39:00,1
2019-08-04 17:45:00,1
2019-08-04 18:32:00,1
2019-08-04 20:35:00,1
2019-08-04 20:40:00,1
2019-08-04 20:42:00,1
2019-08-04 20:43:00,2
2019-08-04 20:44:00,2
2019-08-04 20:45:00,1
2019-08-04 20:46:00,2
2019-08-04 20:47:00,1
2019-08-04 20:48:00,1
2019-08-04 20:56:00,4
2019-08-04 20:57:00,12
2019-08-04 20:58:00,11
2019-08-04 20:59:00,21
2019-08-04 21:00:00,4
2019-08-04 21:13:00,1
2019-08-04 22:24:00,5
2019-08-04 22:25:00,8
2019-08-04 22:33:00,13
2019-08-04 22:40:00,1
2019-08-04 22:41:00,1
2019-08-04 23:19:00,1
2019-08-04 23:21:00,1
2019-08-04 23:55:00,1
