31,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-08-04 13:31:00,1
2019-08-04 13:33:00,2
2019-08-04 13:34:00,1
2019-08-04 13:35:00,1
2019-08-04 13:37:00,2
2019-08-04 13:40:00,1
2019-08-04 13:45:00,1
2019-08-04 13:47:00,1
2019-08-04 13:48:00,1
2019-08-04 13:49:00,1
2019-08-04 13:50:00,1
2019-08-04 13:51:00,1
2019-08-04 13:52:00,1
2019-08-04 13:53:00,1
2019-08-04 13:54:00,1
2019-08-04 13:55:00,1
2019-08-04 13:57:00,1
2019-08-04 14:00:00,1
2019-08-04 14:02:00,1
2019-08-04 14:03:00,1
2019-08-04 14:04:00,1
2019-08-04 14:05:00,1
2019-08-04 14:06:00,1
2019-08-04 14:07:00,1
2019-08-04 14:09:00,1
2019-08-04 14:10:00,1
2019-08-04 14:11:00,1
2019-08-04 14:13:00,1
2019-08-04 14:14:00,1
