127,select distinct parent from DBViewCols where viewname=&&&
2019-08-04 00:11:00,1
2019-08-04 00:30:00,1
2019-08-04 00:37:00,1
2019-08-04 00:59:00,1
2019-08-04 01:02:00,1
2019-08-04 01:47:00,1
2019-08-04 01:48:00,1
2019-08-04 01:54:00,1
2019-08-04 02:14:00,1
2019-08-04 02:15:00,2
2019-08-04 02:18:00,1
2019-08-04 02:33:00,1
2019-08-04 02:36:00,1
2019-08-04 02:37:00,1
2019-08-04 02:59:00,1
2019-08-04 03:01:00,2
2019-08-04 04:15:00,1
2019-08-04 05:21:00,2
2019-08-04 05:23:00,1
2019-08-04 05:25:00,1
2019-08-04 05:47:00,2
2019-08-04 06:11:00,2
2019-08-04 06:23:00,1
2019-08-04 07:14:00,1
2019-08-04 07:16:00,2
2019-08-04 07:28:00,1
2019-08-04 07:30:00,1
2019-08-04 08:10:00,1
2019-08-04 08:14:00,1
2019-08-04 08:21:00,1
2019-08-04 08:29:00,1
2019-08-04 08:32:00,1
2019-08-04 08:33:00,1
2019-08-04 08:37:00,1
2019-08-04 08:56:00,1
2019-08-04 09:06:00,1
2019-08-04 09:11:00,2
2019-08-04 09:25:00,1
2019-08-04 09:28:00,1
2019-08-04 09:33:00,1
2019-08-04 09:43:00,2
2019-08-04 10:38:00,1
2019-08-04 10:46:00,1
2019-08-04 10:51:00,1
2019-08-04 10:56:00,1
2019-08-04 12:12:00,1
2019-08-04 12:13:00,1
2019-08-04 14:01:00,1
2019-08-04 14:31:00,1
2019-08-04 14:42:00,1
2019-08-04 14:48:00,1
2019-08-04 15:03:00,1
2019-08-04 15:05:00,1
2019-08-04 15:08:00,1
2019-08-04 15:19:00,1
2019-08-04 15:23:00,2
2019-08-04 15:31:00,1
2019-08-04 15:34:00,1
2019-08-04 17:10:00,1
2019-08-04 17:18:00,1
2019-08-04 17:20:00,1
2019-08-04 17:31:00,1
2019-08-04 17:42:00,1
2019-08-04 17:46:00,1
2019-08-04 17:47:00,2
2019-08-04 18:06:00,1
2019-08-04 18:07:00,2
2019-08-04 18:08:00,1
2019-08-04 18:29:00,1
2019-08-04 18:37:00,1
2019-08-04 18:52:00,1
2019-08-04 18:55:00,1
2019-08-04 18:56:00,1
2019-08-04 19:39:00,1
2019-08-04 19:40:00,1
2019-08-04 19:43:00,1
2019-08-04 19:44:00,1
2019-08-04 19:45:00,2
2019-08-04 20:34:00,1
2019-08-04 20:48:00,2
2019-08-04 20:49:00,3
2019-08-04 20:50:00,1
2019-08-04 20:51:00,3
2019-08-04 20:52:00,2
2019-08-04 20:55:00,1
2019-08-04 21:05:00,1
2019-08-04 21:16:00,1
2019-08-04 21:22:00,1
2019-08-04 21:24:00,1
2019-08-04 22:10:00,1
2019-08-04 22:12:00,1
2019-08-04 22:50:00,11
2019-08-04 23:02:00,1
2019-08-04 23:16:00,1
2019-08-04 23:17:00,1
2019-08-04 23:18:00,2
2019-08-04 23:19:00,1
2019-08-04 23:42:00,1
