443,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-10-05 00:03:00,2
2019-10-05 00:08:00,1
2019-10-05 00:12:00,2
2019-10-05 00:17:00,1
2019-10-05 00:20:00,1
2019-10-05 00:25:00,1
2019-10-05 00:30:00,1
2019-10-05 00:33:00,1
2019-10-05 00:36:00,1
2019-10-05 00:39:00,1
2019-10-05 00:43:00,1
2019-10-05 00:48:00,1
2019-10-05 00:51:00,1
2019-10-05 00:55:00,1
2019-10-05 00:57:00,1
2019-10-05 01:00:00,1
2019-10-05 01:04:00,1
2019-10-05 01:05:00,1
2019-10-05 01:08:00,1
2019-10-05 01:11:00,1
2019-10-05 01:17:00,1
2019-10-05 01:20:00,1
2019-10-05 01:21:00,1
2019-10-05 01:32:00,1
2019-10-05 01:33:00,1
2019-10-05 01:36:00,1
2019-10-05 01:39:00,1
2019-10-05 01:40:00,1
2019-10-05 01:44:00,1
2019-10-05 01:47:00,1
2019-10-05 01:53:00,1
2019-10-05 01:54:00,1
2019-10-05 01:57:00,1
2019-10-05 02:00:00,1
2019-10-05 02:04:00,1
2019-10-05 02:08:00,2
2019-10-05 02:27:00,2
2019-10-05 02:32:00,1
2019-10-05 02:35:00,1
2019-10-05 02:42:00,1
2019-10-05 02:47:00,1
2019-10-05 02:48:00,1
2019-10-05 02:53:00,1
2019-10-05 02:56:00,1
2019-10-05 02:57:00,1
2019-10-05 02:58:00,1
2019-10-05 03:04:00,2
2019-10-05 03:08:00,2
2019-10-05 03:13:00,1
2019-10-05 03:14:00,1
2019-10-05 03:15:00,1
2019-10-05 03:20:00,2
2019-10-05 03:28:00,2
2019-10-05 03:39:00,1
2019-10-05 03:48:00,1
2019-10-05 03:52:00,1
2019-10-05 03:58:00,1
2019-10-05 03:59:00,1
2019-10-05 04:01:00,1
2019-10-05 04:08:00,1
2019-10-05 04:17:00,2
2019-10-05 04:20:00,2
2019-10-05 04:26:00,2
2019-10-05 04:31:00,1
2019-10-05 04:32:00,1
2019-10-05 04:37:00,1
2019-10-05 04:40:00,1
2019-10-05 04:43:00,1
2019-10-05 04:44:00,1
2019-10-05 04:49:00,1
2019-10-05 04:51:00,1
2019-10-05 04:53:00,1
2019-10-05 04:58:00,1
2019-10-05 05:01:00,1
2019-10-05 05:05:00,2
2019-10-05 05:08:00,2
2019-10-05 05:09:00,1
2019-10-05 05:10:00,1
2019-10-05 05:13:00,1
2019-10-05 05:18:00,2
2019-10-05 05:23:00,1
2019-10-05 05:25:00,1
2019-10-05 05:27:00,1
2019-10-05 05:30:00,2
2019-10-05 05:39:00,1
2019-10-05 05:40:00,2
2019-10-05 05:46:00,1
2019-10-05 05:50:00,2
2019-10-05 05:53:00,1
2019-10-05 05:57:00,2
2019-10-05 06:01:00,1
2019-10-05 06:05:00,1
2019-10-05 06:06:00,1
2019-10-05 06:08:00,2
2019-10-05 06:12:00,2
