133,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-10-05 01:12:00,1
2019-10-05 01:38:00,1
2019-10-05 01:41:00,1
2019-10-05 04:34:00,1
2019-10-05 08:03:00,3
2019-10-05 08:58:00,1
2019-10-05 09:32:00,1
2019-10-05 09:43:00,1
2019-10-05 09:46:00,1
2019-10-05 09:48:00,1
2019-10-05 09:51:00,1
2019-10-05 12:38:00,1
2019-10-05 12:58:00,1
2019-10-05 13:00:00,1
2019-10-05 13:03:00,1
2019-10-05 13:20:00,1
2019-10-05 13:32:00,1
2019-10-05 13:58:00,1
2019-10-05 14:29:00,1
2019-10-05 15:20:00,1
2019-10-05 15:57:00,1
2019-10-05 16:00:00,1
2019-10-05 16:01:00,2
2019-10-05 16:02:00,2
2019-10-05 16:03:00,1
2019-10-05 16:04:00,2
2019-10-05 16:05:00,1
2019-10-05 16:06:00,1
2019-10-05 16:07:00,2
2019-10-05 16:08:00,2
2019-10-05 16:09:00,1
2019-10-05 16:10:00,2
2019-10-05 16:19:00,1
2019-10-05 16:20:00,1
2019-10-05 16:22:00,1
2019-10-05 16:23:00,1
2019-10-05 16:25:00,1
2019-10-05 16:26:00,1
2019-10-05 16:27:00,2
2019-10-05 16:28:00,1
2019-10-05 16:29:00,2
2019-10-05 16:30:00,1
2019-10-05 17:34:00,1
2019-10-05 19:21:00,1
2019-10-05 19:57:00,1
2019-10-05 19:58:00,2
2019-10-05 19:59:00,2
2019-10-05 20:00:00,2
2019-10-05 20:01:00,1
2019-10-05 20:02:00,2
2019-10-05 20:03:00,1
2019-10-05 20:04:00,1
2019-10-05 20:06:00,1
2019-10-05 20:07:00,2
2019-10-05 20:08:00,1
2019-10-05 20:09:00,2
2019-10-05 20:10:00,1
2019-10-05 20:11:00,1
2019-10-05 20:12:00,1
2019-10-05 20:13:00,1
2019-10-05 20:20:00,1
2019-10-05 20:23:00,1
2019-10-05 21:14:00,1
2019-10-05 21:15:00,1
2019-10-05 21:17:00,2
2019-10-05 21:19:00,2
2019-10-05 21:21:00,1
2019-10-05 21:22:00,1
2019-10-05 21:23:00,1
2019-10-05 21:24:00,2
2019-10-05 21:26:00,1
2019-10-05 21:27:00,1
2019-10-05 21:29:00,1
2019-10-05 21:30:00,1
2019-10-05 21:34:00,1
2019-10-05 21:35:00,2
2019-10-05 21:37:00,1
2019-10-05 21:48:00,1
2019-10-05 21:53:00,1
2019-10-05 21:54:00,1
2019-10-05 21:55:00,1
2019-10-05 21:56:00,2
2019-10-05 21:57:00,1
2019-10-05 22:08:00,1
2019-10-05 22:09:00,1
2019-10-05 22:11:00,1
2019-10-05 22:12:00,1
2019-10-05 22:13:00,1
2019-10-05 22:21:00,1
2019-10-05 22:22:00,1
2019-10-05 22:23:00,2
2019-10-05 22:24:00,1
2019-10-05 22:25:00,1
2019-10-05 22:26:00,1
2019-10-05 22:28:00,1
2019-10-05 22:35:00,1
2019-10-05 22:39:00,1
2019-10-05 22:44:00,1
2019-10-05 22:47:00,1
2019-10-05 22:48:00,1
2019-10-05 22:53:00,1
2019-10-05 22:54:00,1
2019-10-05 22:55:00,1
2019-10-05 22:56:00,1
2019-10-05 22:57:00,1
2019-10-05 22:58:00,1
2019-10-05 22:59:00,1
2019-10-05 23:10:00,2
2019-10-05 23:14:00,1
2019-10-05 23:31:00,1
