1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj FROM BESTDR7..Galaxy AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = p.objID"
2019-10-05 14:32:00,1
