120,select * from weblogall2#_#_#h_to_#_#h where mm = # and dd = # and hh = #
2019-10-05 09:17:00,10
2019-10-05 09:18:00,9
2019-10-05 09:19:00,9
2019-10-05 09:20:00,8
2019-10-05 09:21:00,8
2019-10-05 09:22:00,8
2019-10-05 09:23:00,6
2019-10-05 09:24:00,6
2019-10-05 09:25:00,6
2019-10-05 09:26:00,6
2019-10-05 09:27:00,5
2019-10-05 09:28:00,6
2019-10-05 09:29:00,5
2019-10-05 09:30:00,6
2019-10-05 09:31:00,5
2019-10-05 09:32:00,4
2019-10-05 09:33:00,6
2019-10-05 09:34:00,5
2019-10-05 09:35:00,2
