37,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-10-05 00:01:00,1
2019-10-05 00:03:00,2
2019-10-05 00:04:00,2
2019-10-05 00:05:00,1
2019-10-05 06:06:00,1
2019-10-05 06:48:00,3
2019-10-05 06:52:00,2
2019-10-05 07:02:00,3
2019-10-05 07:15:00,2
2019-10-05 07:38:00,2
2019-10-05 08:35:00,1
2019-10-05 08:36:00,1
2019-10-05 16:04:00,1
2019-10-05 16:05:00,3
2019-10-05 16:23:00,1
2019-10-05 16:27:00,1
2019-10-05 16:46:00,1
2019-10-05 18:32:00,1
2019-10-05 18:33:00,2
2019-10-05 18:34:00,1
2019-10-05 20:39:00,1
2019-10-05 21:48:00,3
2019-10-05 23:53:00,1
