26,"SELECT aa_i,kk_i,airmass_i,gain_i,sky_i,skysig_i FROM Field where run=# AND rerun=# AND camcol=# AND field=#"
2019-06-30 02:28:00,1
2019-06-30 02:29:00,3
2019-06-30 02:32:00,1
2019-06-30 02:43:00,1
2019-06-30 03:15:00,2
2019-06-30 03:16:00,2
2019-06-30 03:22:00,3
2019-06-30 03:23:00,1
2019-06-30 03:34:00,2
2019-06-30 03:35:00,2
2019-06-30 03:45:00,2
2019-06-30 03:46:00,2
2019-06-30 05:48:00,3
2019-06-30 05:49:00,1
