357,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-06-30 01:32:00,1
2019-06-30 01:33:00,2
2019-06-30 01:34:00,1
2019-06-30 01:35:00,31
2019-06-30 01:36:00,34
2019-06-30 01:37:00,34
2019-06-30 01:38:00,30
2019-06-30 01:39:00,10
2019-06-30 01:40:00,1
2019-06-30 01:41:00,1
2019-06-30 01:42:00,1
2019-06-30 01:43:00,1
2019-06-30 01:44:00,2
2019-06-30 01:45:00,1
2019-06-30 01:46:00,1
2019-06-30 01:47:00,1
2019-06-30 01:48:00,1
2019-06-30 01:49:00,2
2019-06-30 01:50:00,1
2019-06-30 01:51:00,1
2019-06-30 01:52:00,1
2019-06-30 01:53:00,2
2019-06-30 01:54:00,1
2019-06-30 01:55:00,1
2019-06-30 01:56:00,1
2019-06-30 01:57:00,2
2019-06-30 01:58:00,1
2019-06-30 01:59:00,1
2019-06-30 02:00:00,1
2019-06-30 02:01:00,1
2019-06-30 02:02:00,1
2019-06-30 02:03:00,1
2019-06-30 02:04:00,1
2019-06-30 02:05:00,2
2019-06-30 02:06:00,1
2019-06-30 02:07:00,1
2019-06-30 02:08:00,1
2019-06-30 02:09:00,2
2019-06-30 02:10:00,1
2019-06-30 02:11:00,1
2019-06-30 02:12:00,1
2019-06-30 02:13:00,1
2019-06-30 02:14:00,2
2019-06-30 02:15:00,1
2019-06-30 02:16:00,1
2019-06-30 02:17:00,1
2019-06-30 02:18:00,1
2019-06-30 02:19:00,1
2019-06-30 02:20:00,1
2019-06-30 02:21:00,1
2019-06-30 02:22:00,1
2019-06-30 02:23:00,1
2019-06-30 02:24:00,1
2019-06-30 02:25:00,1
2019-06-30 02:26:00,1
2019-06-30 02:27:00,1
2019-06-30 02:28:00,1
2019-06-30 02:29:00,1
2019-06-30 02:30:00,1
2019-06-30 02:31:00,2
2019-06-30 02:32:00,1
2019-06-30 02:33:00,1
2019-06-30 02:34:00,1
2019-06-30 02:35:00,1
2019-06-30 02:36:00,1
2019-06-30 02:37:00,1
2019-06-30 02:38:00,2
2019-06-30 02:39:00,1
2019-06-30 02:40:00,1
2019-06-30 02:41:00,1
2019-06-30 02:42:00,1
2019-06-30 02:43:00,1
2019-06-30 02:44:00,2
2019-06-30 02:45:00,1
2019-06-30 02:46:00,1
2019-06-30 02:47:00,1
2019-06-30 02:48:00,1
2019-06-30 02:49:00,1
2019-06-30 02:50:00,1
2019-06-30 02:51:00,1
2019-06-30 02:52:00,1
2019-06-30 02:53:00,1
2019-06-30 02:54:00,1
2019-06-30 02:55:00,2
2019-06-30 02:56:00,1
2019-06-30 02:57:00,1
2019-06-30 02:58:00,1
2019-06-30 02:59:00,1
2019-06-30 03:00:00,1
2019-06-30 03:01:00,1
2019-06-30 03:02:00,2
2019-06-30 03:03:00,1
2019-06-30 03:04:00,1
2019-06-30 03:05:00,1
2019-06-30 03:06:00,1
2019-06-30 03:07:00,1
2019-06-30 03:08:00,1
2019-06-30 03:09:00,1
2019-06-30 03:10:00,1
2019-06-30 03:11:00,2
2019-06-30 03:12:00,1
2019-06-30 03:13:00,1
2019-06-30 03:14:00,1
2019-06-30 03:15:00,1
2019-06-30 03:16:00,1
2019-06-30 03:17:00,1
2019-06-30 03:18:00,2
2019-06-30 03:21:00,2
2019-06-30 03:22:00,1
2019-06-30 03:23:00,1
2019-06-30 03:24:00,1
2019-06-30 03:25:00,1
2019-06-30 03:26:00,1
2019-06-30 03:27:00,1
2019-06-30 03:28:00,1
2019-06-30 03:29:00,1
2019-06-30 03:30:00,1
2019-06-30 03:31:00,1
2019-06-30 03:32:00,1
2019-06-30 03:33:00,1
2019-06-30 11:18:00,1
2019-06-30 11:19:00,1
2019-06-30 11:20:00,5
2019-06-30 11:21:00,2
2019-06-30 14:01:00,1
2019-06-30 14:02:00,1
2019-06-30 14:03:00,1
2019-06-30 14:04:00,1
2019-06-30 14:05:00,24
2019-06-30 14:06:00,1
2019-06-30 14:07:00,2
2019-06-30 14:08:00,1
2019-06-30 14:09:00,1
2019-06-30 14:10:00,1
2019-06-30 14:11:00,1
2019-06-30 14:12:00,1
2019-06-30 14:13:00,1
2019-06-30 14:14:00,1
2019-06-30 14:15:00,1
2019-06-30 14:16:00,1
2019-06-30 14:17:00,1
2019-06-30 14:18:00,2
2019-06-30 14:19:00,1
2019-06-30 14:20:00,1
2019-06-30 14:21:00,1
2019-06-30 14:22:00,1
2019-06-30 14:23:00,1
2019-06-30 14:24:00,1
2019-06-30 14:25:00,1
2019-06-30 14:32:00,1
2019-06-30 14:33:00,1
2019-06-30 14:34:00,2
2019-06-30 14:35:00,13
2019-06-30 14:36:00,1
2019-06-30 14:37:00,1
2019-06-30 14:38:00,1
2019-06-30 14:39:00,1
2019-06-30 14:40:00,2
2019-06-30 14:41:00,1
2019-06-30 14:42:00,1
2019-06-30 14:43:00,1
2019-06-30 14:44:00,1
2019-06-30 14:45:00,1
