30,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-30 00:47:00,1
2019-06-30 00:48:00,1
2019-06-30 01:00:00,1
2019-06-30 04:47:00,1
2019-06-30 08:03:00,1
2019-06-30 09:02:00,2
2019-06-30 09:12:00,1
2019-06-30 09:13:00,2
2019-06-30 09:35:00,1
2019-06-30 09:38:00,1
2019-06-30 12:32:00,1
2019-06-30 13:44:00,1
2019-06-30 13:45:00,1
2019-06-30 13:51:00,1
2019-06-30 15:44:00,1
2019-06-30 15:45:00,1
2019-06-30 15:46:00,1
2019-06-30 16:54:00,1
2019-06-30 17:36:00,1
2019-06-30 17:47:00,2
2019-06-30 18:06:00,3
2019-06-30 21:18:00,1
2019-06-30 21:22:00,1
2019-06-30 21:24:00,1
2019-06-30 22:40:00,1
