1,"select top # p.objid, p.ra, p.dec, p.g as redshift from galaxy p, specobj s, dbo.fgetNearByObjEq(#,#,) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid and (p.g BETWEEN # AND #) and s.z BETWEEN # AND # order by p.g."
2019-06-30 22:25:00,1
