24,select distinct parent from DBViewCols where viewname=&&&
2019-06-30 00:48:00,1
2019-06-30 01:13:00,1
2019-06-30 04:48:00,1
2019-06-30 07:36:00,1
2019-06-30 08:03:00,1
2019-06-30 09:02:00,2
2019-06-30 09:07:00,1
2019-06-30 09:12:00,1
2019-06-30 09:13:00,2
2019-06-30 09:35:00,1
2019-06-30 09:38:00,1
2019-06-30 11:03:00,1
2019-06-30 11:14:00,1
2019-06-30 12:28:00,1
2019-06-30 12:33:00,1
2019-06-30 13:49:00,1
2019-06-30 16:32:00,1
2019-06-30 16:33:00,1
2019-06-30 16:47:00,1
2019-06-30 21:18:00,1
2019-06-30 22:08:00,1
2019-06-30 22:40:00,1
