3440,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-01-26 00:00:00,1
2019-01-26 00:01:00,2
2019-01-26 00:03:00,4
2019-01-26 00:04:00,2
2019-01-26 00:05:00,7
2019-01-26 00:06:00,4
2019-01-26 00:10:00,6
2019-01-26 00:11:00,2
2019-01-26 00:13:00,4
2019-01-26 00:14:00,2
2019-01-26 00:15:00,7
2019-01-26 00:16:00,3
2019-01-26 00:17:00,4
2019-01-26 00:19:00,4
2019-01-26 00:20:00,5
2019-01-26 00:21:00,2
2019-01-26 00:23:00,4
2019-01-26 00:24:00,2
2019-01-26 00:25:00,7
2019-01-26 00:26:00,3
2019-01-26 00:30:00,1
2019-01-26 00:31:00,7
2019-01-26 00:33:00,4
2019-01-26 00:34:00,7
2019-01-26 00:35:00,7
2019-01-26 00:36:00,3
2019-01-26 00:40:00,2
2019-01-26 00:41:00,3
2019-01-26 00:43:00,4
2019-01-26 00:44:00,7
2019-01-26 00:45:00,12
2019-01-26 00:46:00,10
2019-01-26 00:50:00,1
2019-01-26 00:51:00,2
2019-01-26 00:52:00,1
2019-01-26 00:53:00,9
2019-01-26 00:54:00,7
2019-01-26 00:55:00,7
2019-01-26 00:56:00,3
2019-01-26 00:58:00,1
2019-01-26 01:00:00,1
2019-01-26 01:01:00,2
2019-01-26 01:03:00,9
2019-01-26 01:04:00,2
2019-01-26 01:05:00,7
2019-01-26 01:06:00,3
2019-01-26 01:07:00,11
2019-01-26 01:10:00,1
2019-01-26 01:11:00,2
2019-01-26 01:13:00,9
2019-01-26 01:14:00,2
2019-01-26 01:15:00,12
2019-01-26 01:16:00,23
2019-01-26 01:19:00,10
2019-01-26 01:20:00,1
2019-01-26 01:21:00,2
2019-01-26 01:23:00,4
2019-01-26 01:24:00,2
2019-01-26 01:25:00,7
2019-01-26 01:26:00,3
2019-01-26 01:28:00,5
2019-01-26 01:30:00,1
2019-01-26 01:31:00,2
2019-01-26 01:33:00,4
2019-01-26 01:34:00,6
2019-01-26 01:35:00,7
2019-01-26 01:36:00,43
2019-01-26 01:38:00,20
2019-01-26 01:40:00,22
2019-01-26 01:41:00,3
2019-01-26 01:42:00,10
2019-01-26 01:43:00,4
2019-01-26 01:44:00,2
2019-01-26 01:45:00,7
2019-01-26 01:46:00,5
2019-01-26 01:50:00,1
2019-01-26 01:51:00,2
2019-01-26 01:53:00,9
2019-01-26 01:54:00,2
2019-01-26 01:55:00,7
2019-01-26 01:56:00,3
2019-01-26 01:57:00,1
2019-01-26 02:00:00,1
2019-01-26 02:01:00,2
2019-01-26 02:03:00,4
2019-01-26 02:04:00,2
2019-01-26 02:05:00,7
2019-01-26 02:06:00,4
2019-01-26 02:10:00,1
2019-01-26 02:11:00,2
2019-01-26 02:13:00,4
2019-01-26 02:15:00,9
2019-01-26 02:16:00,3
2019-01-26 02:17:00,1
2019-01-26 02:19:00,1
2019-01-26 02:20:00,2
2019-01-26 02:21:00,2
2019-01-26 02:23:00,4
2019-01-26 02:25:00,9
2019-01-26 02:26:00,3
2019-01-26 02:30:00,1
2019-01-26 02:31:00,2
2019-01-26 02:33:00,4
2019-01-26 02:35:00,9
2019-01-26 02:36:00,3
2019-01-26 02:40:00,2
2019-01-26 02:41:00,3
2019-01-26 02:43:00,4
2019-01-26 02:45:00,9
2019-01-26 02:46:00,5
2019-01-26 02:50:00,5
2019-01-26 02:51:00,2
2019-01-26 02:53:00,9
2019-01-26 02:54:00,4
2019-01-26 02:55:00,9
2019-01-26 02:56:00,3
2019-01-26 02:57:00,1
2019-01-26 03:00:00,1
2019-01-26 03:01:00,2
2019-01-26 03:03:00,4
2019-01-26 03:05:00,9
2019-01-26 03:06:00,3
2019-01-26 03:07:00,1
2019-01-26 03:10:00,1
2019-01-26 03:11:00,2
2019-01-26 03:13:00,4
2019-01-26 03:15:00,9
2019-01-26 03:16:00,3
2019-01-26 03:17:00,4
2019-01-26 03:19:00,4
2019-01-26 03:20:00,1
2019-01-26 03:21:00,6
2019-01-26 03:22:00,4
2019-01-26 03:23:00,4
2019-01-26 03:24:00,4
2019-01-26 03:25:00,9
2019-01-26 03:26:00,3
2019-01-26 03:30:00,1
2019-01-26 03:31:00,6
2019-01-26 03:33:00,24
2019-01-26 03:35:00,19
2019-01-26 03:36:00,23
2019-01-26 03:37:00,2
2019-01-26 03:38:00,8
2019-01-26 03:40:00,3
2019-01-26 03:41:00,10
2019-01-26 03:43:00,4
2019-01-26 03:45:00,13
2019-01-26 03:46:00,9
2019-01-26 03:48:00,1
2019-01-26 03:50:00,2
2019-01-26 03:51:00,2
2019-01-26 03:53:00,13
2019-01-26 03:55:00,9
2019-01-26 03:56:00,3
2019-01-26 03:57:00,1
2019-01-26 04:00:00,1
2019-01-26 04:01:00,2
2019-01-26 04:03:00,4
2019-01-26 04:05:00,9
2019-01-26 04:06:00,4
2019-01-26 04:10:00,1
2019-01-26 04:11:00,2
2019-01-26 04:13:00,4
2019-01-26 04:15:00,10
2019-01-26 04:16:00,4
2019-01-26 04:20:00,1
2019-01-26 04:21:00,2
2019-01-26 04:23:00,4
2019-01-26 04:25:00,9
2019-01-26 04:26:00,4
2019-01-26 04:30:00,1
2019-01-26 04:31:00,2
2019-01-26 04:33:00,5
2019-01-26 04:35:00,9
2019-01-26 04:36:00,3
2019-01-26 04:40:00,2
2019-01-26 04:41:00,3
2019-01-26 04:43:00,4
2019-01-26 04:45:00,14
2019-01-26 04:46:00,5
2019-01-26 04:50:00,1
2019-01-26 04:51:00,2
2019-01-26 04:52:00,5
2019-01-26 04:53:00,14
2019-01-26 04:55:00,14
2019-01-26 04:56:00,8
2019-01-26 04:57:00,11
2019-01-26 04:58:00,5
2019-01-26 05:00:00,5
2019-01-26 05:01:00,2
2019-01-26 05:02:00,4
2019-01-26 05:03:00,4
2019-01-26 05:05:00,9
2019-01-26 05:06:00,3
2019-01-26 05:07:00,1
2019-01-26 05:10:00,5
2019-01-26 05:11:00,6
2019-01-26 05:13:00,4
2019-01-26 05:15:00,9
2019-01-26 05:16:00,3
2019-01-26 05:19:00,4
2019-01-26 05:20:00,1
2019-01-26 05:21:00,2
2019-01-26 05:23:00,4
2019-01-26 05:25:00,9
2019-01-26 05:26:00,3
2019-01-26 05:30:00,1
2019-01-26 05:31:00,2
2019-01-26 05:33:00,4
2019-01-26 05:35:00,9
2019-01-26 05:36:00,3
2019-01-26 05:40:00,2
2019-01-26 05:41:00,3
2019-01-26 05:43:00,4
2019-01-26 05:45:00,10
2019-01-26 05:46:00,5
2019-01-26 05:49:00,1
2019-01-26 05:50:00,1
2019-01-26 05:51:00,2
2019-01-26 05:53:00,9
2019-01-26 05:55:00,9
2019-01-26 05:56:00,3
2019-01-26 05:57:00,1
2019-01-26 06:00:00,1
2019-01-26 06:01:00,2
2019-01-26 06:03:00,4
2019-01-26 06:05:00,9
2019-01-26 06:06:00,3
2019-01-26 06:07:00,1
2019-01-26 06:08:00,13
2019-01-26 06:09:00,7
2019-01-26 06:10:00,1
2019-01-26 06:11:00,12
2019-01-26 06:13:00,4
2019-01-26 06:15:00,9
2019-01-26 06:16:00,3
2019-01-26 06:20:00,1
2019-01-26 06:21:00,2
2019-01-26 06:23:00,4
2019-01-26 06:25:00,9
2019-01-26 06:26:00,3
2019-01-26 06:30:00,1
2019-01-26 06:31:00,2
2019-01-26 06:32:00,1
2019-01-26 06:33:00,4
2019-01-26 06:35:00,9
2019-01-26 06:36:00,3
2019-01-26 06:37:00,2
2019-01-26 06:38:00,1
2019-01-26 06:40:00,3
2019-01-26 06:41:00,3
2019-01-26 06:42:00,1
2019-01-26 06:43:00,4
2019-01-26 06:45:00,9
2019-01-26 06:46:00,5
2019-01-26 06:48:00,5
2019-01-26 06:50:00,1
2019-01-26 06:51:00,2
2019-01-26 06:53:00,10
2019-01-26 06:54:00,2
2019-01-26 06:55:00,9
2019-01-26 06:56:00,3
2019-01-26 06:57:00,1
2019-01-26 07:00:00,1
2019-01-26 07:01:00,2
2019-01-26 07:03:00,4
2019-01-26 07:05:00,9
2019-01-26 07:06:00,4
2019-01-26 07:10:00,1
2019-01-26 07:11:00,3
2019-01-26 07:13:00,4
2019-01-26 07:15:00,9
2019-01-26 07:16:00,3
2019-01-26 07:20:00,1
2019-01-26 07:21:00,2
2019-01-26 07:23:00,4
2019-01-26 07:25:00,9
2019-01-26 07:26:00,3
2019-01-26 07:30:00,1
2019-01-26 07:31:00,2
2019-01-26 07:33:00,4
2019-01-26 07:35:00,9
2019-01-26 07:36:00,3
2019-01-26 07:40:00,2
2019-01-26 07:41:00,3
2019-01-26 07:43:00,4
2019-01-26 07:45:00,9
2019-01-26 07:46:00,5
2019-01-26 07:50:00,1
2019-01-26 07:51:00,2
2019-01-26 07:53:00,9
2019-01-26 07:55:00,9
2019-01-26 07:56:00,4
2019-01-26 08:00:00,1
2019-01-26 08:01:00,2
2019-01-26 08:03:00,4
2019-01-26 08:05:00,10
2019-01-26 08:06:00,3
2019-01-26 08:10:00,1
2019-01-26 08:11:00,2
2019-01-26 08:13:00,4
2019-01-26 08:15:00,9
2019-01-26 08:16:00,3
2019-01-26 08:20:00,1
2019-01-26 08:21:00,2
2019-01-26 08:23:00,4
2019-01-26 08:25:00,9
2019-01-26 08:26:00,3
2019-01-26 08:27:00,20
2019-01-26 08:30:00,11
2019-01-26 08:31:00,2
2019-01-26 08:33:00,4
2019-01-26 08:35:00,14
2019-01-26 08:36:00,3
2019-01-26 08:40:00,2
2019-01-26 08:41:00,3
2019-01-26 08:43:00,8
2019-01-26 08:44:00,4
2019-01-26 08:45:00,9
2019-01-26 08:46:00,5
2019-01-26 08:50:00,1
2019-01-26 08:51:00,2
2019-01-26 08:52:00,4
2019-01-26 08:53:00,9
2019-01-26 08:54:00,4
2019-01-26 08:55:00,9
2019-01-26 08:56:00,4
2019-01-26 09:00:00,1
2019-01-26 09:01:00,2
2019-01-26 09:03:00,4
2019-01-26 09:05:00,14
2019-01-26 09:06:00,4
2019-01-26 09:10:00,1
2019-01-26 09:11:00,2
2019-01-26 09:13:00,19
2019-01-26 09:14:00,5
2019-01-26 09:15:00,9
2019-01-26 09:16:00,13
2019-01-26 09:20:00,1
2019-01-26 09:21:00,2
2019-01-26 09:22:00,5
2019-01-26 09:23:00,4
2019-01-26 09:25:00,9
2019-01-26 09:26:00,3
2019-01-26 09:30:00,6
2019-01-26 09:31:00,2
2019-01-26 09:33:00,8
2019-01-26 09:34:00,4
2019-01-26 09:35:00,9
2019-01-26 09:36:00,3
2019-01-26 09:40:00,2
2019-01-26 09:41:00,3
2019-01-26 09:43:00,4
2019-01-26 09:45:00,9
2019-01-26 09:46:00,5
2019-01-26 09:50:00,1
2019-01-26 09:51:00,2
2019-01-26 09:53:00,9
2019-01-26 09:55:00,9
2019-01-26 09:56:00,3
2019-01-26 09:57:00,1
2019-01-26 10:00:00,1
2019-01-26 10:01:00,2
2019-01-26 10:03:00,4
2019-01-26 10:05:00,9
2019-01-26 10:06:00,3
2019-01-26 10:07:00,1
2019-01-26 10:10:00,1
2019-01-26 10:11:00,2
2019-01-26 10:13:00,4
2019-01-26 10:15:00,9
2019-01-26 10:16:00,3
2019-01-26 10:20:00,1
2019-01-26 10:21:00,2
2019-01-26 10:23:00,4
2019-01-26 10:24:00,4
2019-01-26 10:25:00,9
2019-01-26 10:26:00,3
2019-01-26 10:30:00,1
2019-01-26 10:31:00,6
2019-01-26 10:33:00,9
2019-01-26 10:35:00,9
2019-01-26 10:36:00,3
2019-01-26 10:38:00,5
2019-01-26 10:39:00,5
2019-01-26 10:40:00,7
2019-01-26 10:41:00,8
2019-01-26 10:42:00,4
2019-01-26 10:43:00,4
2019-01-26 10:44:00,15
2019-01-26 10:45:00,14
2019-01-26 10:46:00,5
2019-01-26 10:47:00,10
2019-01-26 10:50:00,1
2019-01-26 10:51:00,2
2019-01-26 10:52:00,4
2019-01-26 10:53:00,9
2019-01-26 10:55:00,9
2019-01-26 10:56:00,3
2019-01-26 10:58:00,1
2019-01-26 11:00:00,1
2019-01-26 11:01:00,2
2019-01-26 11:03:00,4
2019-01-26 11:04:00,1
2019-01-26 11:05:00,9
2019-01-26 11:06:00,3
2019-01-26 11:07:00,1
2019-01-26 11:10:00,1
2019-01-26 11:11:00,2
2019-01-26 11:13:00,4
2019-01-26 11:15:00,9
2019-01-26 11:16:00,7
2019-01-26 11:20:00,1
2019-01-26 11:21:00,2
2019-01-26 11:22:00,4
2019-01-26 11:23:00,4
2019-01-26 11:25:00,9
2019-01-26 11:26:00,3
2019-01-26 11:29:00,4
2019-01-26 11:30:00,1
2019-01-26 11:31:00,2
2019-01-26 11:32:00,20
2019-01-26 11:33:00,4
2019-01-26 11:35:00,14
2019-01-26 11:36:00,3
2019-01-26 11:40:00,2
2019-01-26 11:41:00,6
2019-01-26 11:43:00,4
2019-01-26 11:45:00,9
2019-01-26 11:46:00,5
2019-01-26 11:50:00,1
2019-01-26 11:51:00,2
2019-01-26 11:53:00,9
2019-01-26 11:55:00,9
2019-01-26 11:56:00,3
2019-01-26 11:58:00,1
2019-01-26 12:00:00,1
2019-01-26 12:01:00,2
2019-01-26 12:03:00,4
2019-01-26 12:05:00,9
2019-01-26 12:06:00,3
2019-01-26 12:07:00,1
2019-01-26 12:10:00,1
2019-01-26 12:11:00,2
2019-01-26 12:13:00,4
2019-01-26 12:15:00,9
2019-01-26 12:16:00,3
2019-01-26 12:20:00,1
2019-01-26 12:21:00,2
2019-01-26 12:22:00,4
2019-01-26 12:23:00,5
2019-01-26 12:25:00,9
2019-01-26 12:26:00,3
2019-01-26 12:30:00,1
2019-01-26 12:31:00,2
2019-01-26 12:32:00,5
2019-01-26 12:33:00,4
2019-01-26 12:34:00,4
2019-01-26 12:35:00,9
2019-01-26 12:36:00,35
2019-01-26 12:37:00,22
2019-01-26 12:39:00,20
2019-01-26 12:40:00,6
2019-01-26 12:41:00,3
2019-01-26 12:43:00,4
2019-01-26 12:45:00,9
2019-01-26 12:46:00,9
2019-01-26 12:50:00,1
2019-01-26 12:51:00,2
2019-01-26 12:53:00,13
2019-01-26 12:55:00,14
2019-01-26 12:56:00,3
2019-01-26 12:58:00,1
2019-01-26 12:59:00,5
2019-01-26 13:00:00,6
2019-01-26 13:01:00,6
2019-01-26 13:03:00,4
2019-01-26 13:05:00,2
2019-01-26 13:06:00,10
2019-01-26 13:07:00,1
2019-01-26 13:10:00,1
2019-01-26 13:11:00,2
2019-01-26 13:13:00,4
