103,select * from Frame where fieldId=#
2019-11-10 00:26:00,1
2019-11-10 00:48:00,1
2019-11-10 01:25:00,1
2019-11-10 01:43:00,1
2019-11-10 02:41:00,1
2019-11-10 02:51:00,1
2019-11-10 03:17:00,1
2019-11-10 04:28:00,1
2019-11-10 05:49:00,1
2019-11-10 05:55:00,1
2019-11-10 09:58:00,1
2019-11-10 12:02:00,1
2019-11-10 12:14:00,1
2019-11-10 12:37:00,1
2019-11-10 12:42:00,1
2019-11-10 12:56:00,1
2019-11-10 12:57:00,1
2019-11-10 12:58:00,1
2019-11-10 12:59:00,2
2019-11-10 13:00:00,1
2019-11-10 13:17:00,1
2019-11-10 15:19:00,1
2019-11-10 16:01:00,1
2019-11-10 16:46:00,1
2019-11-10 17:54:00,3
2019-11-10 18:36:00,5
2019-11-10 21:11:00,1
2019-11-10 23:18:00,14
2019-11-10 23:19:00,15
2019-11-10 23:20:00,9
2019-11-10 23:22:00,25
2019-11-10 23:23:00,6
