32,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-10 01:39:00,1
2019-11-10 02:09:00,1
2019-11-10 02:29:00,1
2019-11-10 03:20:00,1
2019-11-10 03:22:00,1
2019-11-10 04:26:00,1
2019-11-10 04:27:00,1
2019-11-10 04:28:00,1
2019-11-10 04:29:00,1
2019-11-10 04:30:00,1
2019-11-10 04:32:00,1
2019-11-10 04:36:00,1
2019-11-10 04:42:00,1
2019-11-10 04:56:00,1
2019-11-10 04:57:00,1
2019-11-10 04:59:00,1
2019-11-10 05:00:00,1
2019-11-10 05:01:00,1
2019-11-10 05:03:00,1
2019-11-10 07:57:00,1
2019-11-10 08:00:00,3
2019-11-10 08:30:00,1
2019-11-10 16:58:00,1
2019-11-10 17:00:00,2
2019-11-10 17:01:00,1
2019-11-10 17:55:00,1
2019-11-10 18:17:00,1
2019-11-10 19:56:00,1
2019-11-10 22:44:00,1
