1,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, g.isoA_r FROM #upload u, GALAXY as G       JOIN SpecObjAll s ON (s.plate=u.up_plate AND s.mjd=u.up_mjd AND s.fiberID=u.up_fiber)       JOIN GALAXY g ON G.ObjID = S.BestObjID"
2019-11-10 07:31:00,1
