90,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-11-10 00:02:00,2
2019-11-10 00:10:00,1
2019-11-10 00:37:00,1
2019-11-10 00:47:00,1
2019-11-10 01:00:00,1
2019-11-10 01:19:00,1
2019-11-10 01:26:00,1
2019-11-10 01:44:00,1
2019-11-10 01:57:00,1
2019-11-10 02:07:00,1
2019-11-10 02:14:00,1
2019-11-10 02:28:00,1
2019-11-10 04:14:00,1
2019-11-10 04:31:00,1
2019-11-10 04:53:00,1
2019-11-10 04:54:00,1
2019-11-10 05:01:00,1
2019-11-10 05:48:00,1
2019-11-10 05:53:00,1
2019-11-10 06:10:00,1
2019-11-10 06:16:00,1
2019-11-10 06:32:00,1
2019-11-10 06:44:00,1
2019-11-10 06:59:00,1
2019-11-10 07:05:00,1
2019-11-10 08:05:00,1
2019-11-10 08:17:00,2
2019-11-10 08:31:00,1
2019-11-10 09:15:00,1
2019-11-10 09:35:00,1
2019-11-10 09:47:00,1
2019-11-10 10:02:00,1
2019-11-10 10:21:00,1
2019-11-10 10:35:00,1
2019-11-10 10:36:00,1
2019-11-10 10:44:00,1
2019-11-10 10:54:00,1
2019-11-10 11:24:00,1
2019-11-10 11:31:00,1
2019-11-10 11:51:00,1
2019-11-10 11:52:00,1
2019-11-10 12:05:00,1
2019-11-10 12:10:00,1
2019-11-10 12:37:00,1
2019-11-10 13:09:00,1
2019-11-10 13:14:00,1
2019-11-10 13:24:00,1
2019-11-10 14:16:00,1
2019-11-10 14:29:00,1
2019-11-10 14:54:00,1
2019-11-10 14:55:00,1
2019-11-10 14:58:00,1
2019-11-10 15:07:00,1
2019-11-10 15:08:00,1
2019-11-10 15:12:00,1
2019-11-10 15:14:00,1
2019-11-10 15:23:00,1
2019-11-10 15:27:00,1
2019-11-10 15:40:00,1
2019-11-10 15:46:00,1
2019-11-10 16:10:00,1
2019-11-10 16:18:00,1
2019-11-10 17:16:00,1
2019-11-10 18:33:00,1
2019-11-10 18:51:00,1
2019-11-10 18:52:00,1
2019-11-10 18:58:00,1
2019-11-10 19:04:00,1
2019-11-10 19:10:00,1
2019-11-10 19:49:00,1
2019-11-10 21:32:00,1
2019-11-10 21:36:00,1
2019-11-10 21:44:00,1
2019-11-10 22:12:00,2
2019-11-10 22:15:00,2
2019-11-10 22:21:00,1
2019-11-10 22:33:00,1
2019-11-10 22:45:00,1
2019-11-10 22:52:00,1
2019-11-10 23:01:00,1
2019-11-10 23:06:00,1
2019-11-10 23:11:00,1
2019-11-10 23:16:00,1
2019-11-10 23:24:00,1
2019-11-10 23:29:00,1
2019-11-10 23:42:00,1
