85,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-02-17 03:55:00,1
2019-02-17 04:23:00,1
2019-02-17 06:29:00,1
2019-02-17 07:17:00,1
2019-02-17 07:50:00,9
2019-02-17 09:18:00,4
2019-02-17 09:19:00,5
2019-02-17 11:09:00,9
2019-02-17 11:40:00,7
2019-02-17 11:41:00,2
2019-02-17 12:41:00,9
2019-02-17 12:43:00,9
2019-02-17 13:01:00,9
2019-02-17 13:49:00,2
2019-02-17 13:52:00,2
2019-02-17 13:54:00,1
2019-02-17 13:56:00,1
2019-02-17 13:58:00,1
2019-02-17 14:02:00,1
2019-02-17 14:04:00,1
2019-02-17 14:30:00,1
2019-02-17 14:54:00,1
2019-02-17 14:57:00,1
2019-02-17 14:59:00,2
2019-02-17 15:00:00,1
2019-02-17 15:01:00,1
2019-02-17 15:02:00,1
2019-02-17 15:05:00,1
