606,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-02-17 00:04:00,1
2019-02-17 00:05:00,1
2019-02-17 00:08:00,1
2019-02-17 00:11:00,1
2019-02-17 00:13:00,1
2019-02-17 00:16:00,1
2019-02-17 00:18:00,1
2019-02-17 00:19:00,1
2019-02-17 00:21:00,1
2019-02-17 00:22:00,1
2019-02-17 00:24:00,1
2019-02-17 00:25:00,1
2019-02-17 00:27:00,1
2019-02-17 00:30:00,1
2019-02-17 00:32:00,1
2019-02-17 00:34:00,1
2019-02-17 00:37:00,1
2019-02-17 00:39:00,1
2019-02-17 00:43:00,1
2019-02-17 00:45:00,1
2019-02-17 00:46:00,1
2019-02-17 00:50:00,1
2019-02-17 00:54:00,1
2019-02-17 00:56:00,1
2019-02-17 00:57:00,1
2019-02-17 00:59:00,1
2019-02-17 01:03:00,1
2019-02-17 01:04:00,1
2019-02-17 01:06:00,1
2019-02-17 01:12:00,1
2019-02-17 01:14:00,1
2019-02-17 01:15:00,1
2019-02-17 01:17:00,1
2019-02-17 01:20:00,1
2019-02-17 01:21:00,1
2019-02-17 01:24:00,1
2019-02-17 01:25:00,1
2019-02-17 01:26:00,1
2019-02-17 01:28:00,1
2019-02-17 01:30:00,1
2019-02-17 01:32:00,1
2019-02-17 01:33:00,1
2019-02-17 01:38:00,1
2019-02-17 01:39:00,1
2019-02-17 01:44:00,1
2019-02-17 01:47:00,1
2019-02-17 01:49:00,1
2019-02-17 01:51:00,1
2019-02-17 01:52:00,1
2019-02-17 01:55:00,1
2019-02-17 01:59:00,1
2019-02-17 02:00:00,1
2019-02-17 02:10:00,1
2019-02-17 02:11:00,1
2019-02-17 02:18:00,1
2019-02-17 02:21:00,1
2019-02-17 02:22:00,1
2019-02-17 02:25:00,1
2019-02-17 02:26:00,1
2019-02-17 02:28:00,1
2019-02-17 02:29:00,1
2019-02-17 02:30:00,1
2019-02-17 02:36:00,1
2019-02-17 02:38:00,1
2019-02-17 02:40:00,1
2019-02-17 02:43:00,1
2019-02-17 02:45:00,1
2019-02-17 02:46:00,1
2019-02-17 02:48:00,1
2019-02-17 02:49:00,1
2019-02-17 02:51:00,1
2019-02-17 02:52:00,1
2019-02-17 02:56:00,1
2019-02-17 03:00:00,1
2019-02-17 03:02:00,1
2019-02-17 03:03:00,1
2019-02-17 03:08:00,1
2019-02-17 03:10:00,1
2019-02-17 03:15:00,1
2019-02-17 03:16:00,1
2019-02-17 03:19:00,1
2019-02-17 03:20:00,1
2019-02-17 03:23:00,1
2019-02-17 03:26:00,1
2019-02-17 03:28:00,1
2019-02-17 03:29:00,1
2019-02-17 03:33:00,1
2019-02-17 03:37:00,1
2019-02-17 03:40:00,1
2019-02-17 03:42:00,1
2019-02-17 03:44:00,1
2019-02-17 03:47:00,1
2019-02-17 03:50:00,1
2019-02-17 03:51:00,1
2019-02-17 03:54:00,1
2019-02-17 03:55:00,1
2019-02-17 03:56:00,1
2019-02-17 04:00:00,1
2019-02-17 04:01:00,1
2019-02-17 04:02:00,1
2019-02-17 04:04:00,1
2019-02-17 04:06:00,1
2019-02-17 04:07:00,1
2019-02-17 04:09:00,1
2019-02-17 04:10:00,1
2019-02-17 04:11:00,1
2019-02-17 04:15:00,1
2019-02-17 04:17:00,1
2019-02-17 04:18:00,1
2019-02-17 04:21:00,1
2019-02-17 04:24:00,1
2019-02-17 04:28:00,1
2019-02-17 04:35:00,1
2019-02-17 04:36:00,1
2019-02-17 04:41:00,1
2019-02-17 04:46:00,1
2019-02-17 04:49:00,1
2019-02-17 04:50:00,1
2019-02-17 04:52:00,1
2019-02-17 05:00:00,1
2019-02-17 05:02:00,1
2019-02-17 05:03:00,1
2019-02-17 05:05:00,1
2019-02-17 05:06:00,1
2019-02-17 05:07:00,1
2019-02-17 05:10:00,1
2019-02-17 05:12:00,1
2019-02-17 05:13:00,1
2019-02-17 05:17:00,1
2019-02-17 05:20:00,1
2019-02-17 05:21:00,1
2019-02-17 05:23:00,1
2019-02-17 05:24:00,1
2019-02-17 05:26:00,1
2019-02-17 05:28:00,1
2019-02-17 05:36:00,1
2019-02-17 05:39:00,1
2019-02-17 05:40:00,1
2019-02-17 05:41:00,1
2019-02-17 05:43:00,1
2019-02-17 05:45:00,1
2019-02-17 05:46:00,1
2019-02-17 05:48:00,1
2019-02-17 05:50:00,1
2019-02-17 05:52:00,1
2019-02-17 05:54:00,1
2019-02-17 05:55:00,1
2019-02-17 05:57:00,1
2019-02-17 06:01:00,1
2019-02-17 06:10:00,1
2019-02-17 06:12:00,1
2019-02-17 06:14:00,1
2019-02-17 06:15:00,1
2019-02-17 06:17:00,1
2019-02-17 06:19:00,1
2019-02-17 06:22:00,1
2019-02-17 06:23:00,1
2019-02-17 06:24:00,1
2019-02-17 06:26:00,1
2019-02-17 06:27:00,1
2019-02-17 06:28:00,1
2019-02-17 06:30:00,1
2019-02-17 06:31:00,1
2019-02-17 06:33:00,1
2019-02-17 06:36:00,1
2019-02-17 06:40:00,1
2019-02-17 06:42:00,1
2019-02-17 06:44:00,1
2019-02-17 06:45:00,1
2019-02-17 06:47:00,1
2019-02-17 06:59:00,1
2019-02-17 07:01:00,1
2019-02-17 07:09:00,1
2019-02-17 07:11:00,1
2019-02-17 07:13:00,1
2019-02-17 07:15:00,1
2019-02-17 07:17:00,1
2019-02-17 07:19:00,1
2019-02-17 07:27:00,1
2019-02-17 07:29:00,1
2019-02-17 07:32:00,1
2019-02-17 07:33:00,1
2019-02-17 07:39:00,1
2019-02-17 07:40:00,1
2019-02-17 07:46:00,1
2019-02-17 07:48:00,1
2019-02-17 07:49:00,1
2019-02-17 07:51:00,1
2019-02-17 07:53:00,1
2019-02-17 07:54:00,1
2019-02-17 07:56:00,1
2019-02-17 07:57:00,1
2019-02-17 07:58:00,1
2019-02-17 08:00:00,1
2019-02-17 08:02:00,1
2019-02-17 08:03:00,1
2019-02-17 08:05:00,1
2019-02-17 08:10:00,1
2019-02-17 08:11:00,1
2019-02-17 08:13:00,1
2019-02-17 08:15:00,1
2019-02-17 08:18:00,1
2019-02-17 08:19:00,1
2019-02-17 08:21:00,1
2019-02-17 08:23:00,1
2019-02-17 08:27:00,1
2019-02-17 08:29:00,1
2019-02-17 08:31:00,1
2019-02-17 08:34:00,1
2019-02-17 08:36:00,1
2019-02-17 08:37:00,1
2019-02-17 08:39:00,1
2019-02-17 08:42:00,1
2019-02-17 08:45:00,1
2019-02-17 08:49:00,1
2019-02-17 08:54:00,1
2019-02-17 08:57:00,1
2019-02-17 08:58:00,1
2019-02-17 09:01:00,1
2019-02-17 09:02:00,1
2019-02-17 09:04:00,1
2019-02-17 09:05:00,1
2019-02-17 09:08:00,1
2019-02-17 09:10:00,1
2019-02-17 09:12:00,1
2019-02-17 09:14:00,1
2019-02-17 09:17:00,1
2019-02-17 09:19:00,1
2019-02-17 09:21:00,1
2019-02-17 09:23:00,1
2019-02-17 09:25:00,1
2019-02-17 09:27:00,1
2019-02-17 09:28:00,1
2019-02-17 09:33:00,1
2019-02-17 09:36:00,1
2019-02-17 09:39:00,1
2019-02-17 09:41:00,1
2019-02-17 09:42:00,1
2019-02-17 09:47:00,1
2019-02-17 09:49:00,1
2019-02-17 09:50:00,1
2019-02-17 09:52:00,1
2019-02-17 09:54:00,1
2019-02-17 09:59:00,1
2019-02-17 10:02:00,1
2019-02-17 10:05:00,1
2019-02-17 10:07:00,1
2019-02-17 10:11:00,1
2019-02-17 10:14:00,1
2019-02-17 10:15:00,1
2019-02-17 10:16:00,1
2019-02-17 10:20:00,1
2019-02-17 10:23:00,1
2019-02-17 10:24:00,1
2019-02-17 10:25:00,1
2019-02-17 10:30:00,1
2019-02-17 10:34:00,1
2019-02-17 10:35:00,1
2019-02-17 10:36:00,1
2019-02-17 10:38:00,1
2019-02-17 10:39:00,1
2019-02-17 10:42:00,1
2019-02-17 10:44:00,1
2019-02-17 10:50:00,1
2019-02-17 10:53:00,1
2019-02-17 10:54:00,1
2019-02-17 10:56:00,1
2019-02-17 11:00:00,1
2019-02-17 11:03:00,1
2019-02-17 11:04:00,1
2019-02-17 11:06:00,1
2019-02-17 11:07:00,1
2019-02-17 11:09:00,1
2019-02-17 11:13:00,1
2019-02-17 11:15:00,1
2019-02-17 11:22:00,1
2019-02-17 11:24:00,1
2019-02-17 11:26:00,1
2019-02-17 11:28:00,1
2019-02-17 11:30:00,1
2019-02-17 11:33:00,1
2019-02-17 11:36:00,1
2019-02-17 11:43:00,1
2019-02-17 11:45:00,1
2019-02-17 11:48:00,1
2019-02-17 11:51:00,1
2019-02-17 11:52:00,1
2019-02-17 11:54:00,1
2019-02-17 11:55:00,1
2019-02-17 11:57:00,1
2019-02-17 11:58:00,1
2019-02-17 11:59:00,1
2019-02-17 12:01:00,1
2019-02-17 12:03:00,1
2019-02-17 12:05:00,1
2019-02-17 12:06:00,1
2019-02-17 12:10:00,1
2019-02-17 12:14:00,1
2019-02-17 12:15:00,1
2019-02-17 12:17:00,1
2019-02-17 12:19:00,1
2019-02-17 12:27:00,1
2019-02-17 12:30:00,1
2019-02-17 12:31:00,1
2019-02-17 12:34:00,1
2019-02-17 12:37:00,1
2019-02-17 12:39:00,1
2019-02-17 12:40:00,1
2019-02-17 12:43:00,1
2019-02-17 12:49:00,1
2019-02-17 12:50:00,1
2019-02-17 12:52:00,1
2019-02-17 12:54:00,1
