284,select * from Frame where fieldId=#
2019-02-17 00:15:00,6
2019-02-17 00:16:00,10
2019-02-17 00:17:00,11
2019-02-17 00:18:00,10
2019-02-17 00:19:00,3
2019-02-17 00:40:00,1
2019-02-17 00:46:00,1
2019-02-17 00:52:00,1
2019-02-17 00:58:00,1
2019-02-17 01:05:00,1
2019-02-17 01:30:00,1
2019-02-17 01:34:00,1
2019-02-17 01:38:00,1
2019-02-17 01:47:00,2
2019-02-17 01:50:00,1
2019-02-17 02:03:00,1
2019-02-17 02:06:00,1
2019-02-17 02:38:00,2
2019-02-17 02:57:00,2
2019-02-17 02:59:00,1
2019-02-17 03:37:00,1
2019-02-17 03:47:00,1
2019-02-17 04:07:00,1
2019-02-17 04:26:00,1
2019-02-17 04:32:00,1
2019-02-17 04:36:00,1
2019-02-17 04:41:00,1
2019-02-17 04:50:00,1
2019-02-17 04:53:00,1
2019-02-17 05:01:00,1
2019-02-17 05:02:00,13
2019-02-17 05:06:00,1
2019-02-17 05:36:00,1
2019-02-17 05:41:00,1
2019-02-17 05:55:00,1
2019-02-17 05:56:00,2
2019-02-17 05:58:00,1
2019-02-17 06:23:00,1
2019-02-17 06:33:00,1
2019-02-17 06:36:00,1
2019-02-17 06:40:00,1
2019-02-17 06:49:00,2
2019-02-17 06:53:00,1
2019-02-17 07:03:00,1
2019-02-17 07:14:00,1
2019-02-17 07:41:00,1
2019-02-17 08:10:00,1
2019-02-17 08:12:00,1
2019-02-17 08:26:00,1
2019-02-17 08:44:00,1
2019-02-17 08:45:00,1
2019-02-17 08:56:00,1
2019-02-17 08:57:00,1
2019-02-17 09:32:00,2
2019-02-17 09:44:00,1
2019-02-17 09:51:00,1
2019-02-17 09:54:00,1
2019-02-17 10:02:00,1
2019-02-17 10:03:00,1
2019-02-17 10:04:00,21
2019-02-17 10:05:00,14
2019-02-17 10:11:00,1
2019-02-17 10:17:00,1
2019-02-17 10:32:00,1
2019-02-17 10:35:00,1
2019-02-17 10:41:00,1
2019-02-17 10:49:00,1
2019-02-17 11:20:00,1
2019-02-17 11:28:00,1
2019-02-17 11:55:00,1
2019-02-17 11:58:00,7
2019-02-17 12:04:00,1
2019-02-17 12:13:00,1
2019-02-17 12:15:00,1
2019-02-17 12:29:00,1
2019-02-17 13:06:00,1
2019-02-17 13:15:00,1
2019-02-17 13:16:00,1
2019-02-17 13:19:00,1
2019-02-17 13:20:00,2
2019-02-17 14:08:00,1
2019-02-17 14:19:00,1
2019-02-17 14:24:00,1
2019-02-17 14:28:00,1
2019-02-17 14:33:00,1
2019-02-17 14:42:00,1
2019-02-17 14:44:00,1
2019-02-17 14:48:00,3
2019-02-17 14:49:00,9
2019-02-17 15:26:00,1
2019-02-17 15:47:00,3
2019-02-17 16:05:00,1
2019-02-17 16:07:00,5
2019-02-17 16:15:00,1
2019-02-17 16:16:00,1
2019-02-17 16:17:00,1
2019-02-17 16:27:00,1
2019-02-17 16:31:00,1
2019-02-17 16:39:00,1
2019-02-17 16:41:00,3
2019-02-17 16:47:00,1
2019-02-17 17:02:00,1
2019-02-17 17:24:00,2
2019-02-17 17:28:00,3
2019-02-17 17:44:00,1
2019-02-17 17:50:00,3
2019-02-17 18:03:00,1
2019-02-17 18:14:00,1
2019-02-17 18:19:00,1
2019-02-17 18:22:00,1
2019-02-17 18:24:00,1
2019-02-17 18:41:00,1
2019-02-17 18:52:00,1
2019-02-17 19:07:00,1
2019-02-17 19:10:00,1
2019-02-17 19:15:00,1
2019-02-17 19:54:00,1
2019-02-17 20:14:00,6
2019-02-17 20:15:00,3
2019-02-17 20:17:00,1
2019-02-17 20:28:00,1
2019-02-17 20:45:00,1
2019-02-17 20:47:00,1
2019-02-17 20:57:00,2
2019-02-17 21:13:00,1
2019-02-17 21:14:00,1
2019-02-17 21:24:00,2
2019-02-17 21:25:00,6
2019-02-17 21:30:00,1
2019-02-17 21:35:00,1
2019-02-17 21:38:00,1
2019-02-17 21:41:00,1
2019-02-17 21:46:00,1
2019-02-17 22:05:00,1
2019-02-17 22:08:00,2
2019-02-17 22:28:00,1
2019-02-17 22:54:00,1
2019-02-17 22:56:00,1
2019-02-17 22:57:00,1
2019-02-17 23:02:00,1
2019-02-17 23:09:00,1
2019-02-17 23:14:00,7
2019-02-17 23:27:00,1
2019-02-17 23:29:00,1
2019-02-17 23:51:00,1
2019-02-17 23:53:00,1
2019-02-17 23:57:00,1
