67,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-02-17 17:50:00,2
2019-02-17 17:51:00,2
2019-02-17 17:52:00,1
2019-02-17 17:55:00,3
2019-02-17 17:56:00,2
2019-02-17 17:57:00,3
2019-02-17 17:58:00,2
2019-02-17 17:59:00,3
2019-02-17 18:00:00,1
2019-02-17 18:01:00,1
2019-02-17 18:02:00,1
2019-02-17 18:03:00,7
2019-02-17 18:04:00,4
2019-02-17 18:05:00,3
2019-02-17 18:06:00,5
2019-02-17 18:07:00,3
2019-02-17 18:08:00,2
2019-02-17 18:09:00,4
2019-02-17 18:10:00,3
2019-02-17 18:15:00,2
2019-02-17 18:16:00,3
2019-02-17 18:17:00,2
2019-02-17 18:18:00,3
2019-02-17 18:19:00,4
2019-02-17 23:00:00,1
