2853,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-02-17 13:46:00,2
2019-02-17 13:47:00,1
2019-02-17 13:48:00,5
2019-02-17 13:49:00,12
2019-02-17 13:50:00,1
2019-02-17 13:52:00,2
2019-02-17 13:53:00,6
2019-02-17 13:54:00,1
2019-02-17 13:55:00,2
2019-02-17 13:58:00,2
2019-02-17 13:59:00,1
2019-02-17 14:00:00,1
2019-02-17 14:01:00,4
2019-02-17 14:02:00,2
2019-02-17 14:03:00,7
2019-02-17 14:05:00,1
2019-02-17 14:06:00,4
2019-02-17 14:07:00,5
2019-02-17 14:08:00,3
2019-02-17 14:09:00,6
2019-02-17 14:10:00,1
2019-02-17 14:11:00,1
2019-02-17 14:12:00,1
2019-02-17 14:13:00,2
2019-02-17 14:15:00,5
2019-02-17 14:16:00,2
2019-02-17 14:17:00,1
2019-02-17 14:19:00,3
2019-02-17 14:20:00,1
2019-02-17 14:21:00,3
2019-02-17 14:22:00,3
2019-02-17 14:23:00,1
2019-02-17 14:25:00,1
2019-02-17 14:26:00,8
2019-02-17 14:27:00,4
2019-02-17 14:28:00,2
2019-02-17 14:29:00,1
2019-02-17 14:30:00,2
2019-02-17 14:31:00,9
2019-02-17 14:32:00,1
2019-02-17 14:33:00,4
2019-02-17 14:35:00,1
2019-02-17 14:37:00,7
2019-02-17 14:40:00,1
2019-02-17 14:41:00,6
2019-02-17 14:42:00,2
2019-02-17 14:43:00,4
2019-02-17 14:44:00,1
2019-02-17 14:45:00,9
2019-02-17 14:47:00,4
2019-02-17 14:48:00,2
2019-02-17 14:49:00,1
2019-02-17 14:51:00,9
2019-02-17 14:52:00,6
2019-02-17 14:53:00,1
2019-02-17 14:54:00,3
2019-02-17 14:55:00,6
2019-02-17 14:56:00,1
2019-02-17 14:57:00,4
2019-02-17 14:58:00,8
2019-02-17 15:00:00,1
2019-02-17 15:01:00,2
2019-02-17 15:02:00,5
2019-02-17 15:04:00,2
2019-02-17 15:05:00,1
2019-02-17 15:06:00,8
2019-02-17 15:07:00,3
2019-02-17 15:09:00,1
2019-02-17 15:10:00,2
2019-02-17 15:11:00,5
2019-02-17 15:13:00,2
2019-02-17 15:14:00,1
2019-02-17 15:15:00,4
2019-02-17 15:16:00,4
2019-02-17 15:17:00,3
2019-02-17 15:18:00,3
2019-02-17 15:19:00,7
2019-02-17 15:21:00,1
2019-02-17 15:22:00,4
2019-02-17 15:24:00,3
2019-02-17 15:25:00,5
2019-02-17 15:27:00,4
2019-02-17 15:28:00,2
2019-02-17 15:29:00,3
2019-02-17 15:30:00,7
2019-02-17 15:31:00,1
2019-02-17 15:32:00,2
2019-02-17 15:33:00,6
2019-02-17 15:35:00,1
2019-02-17 15:36:00,7
2019-02-17 15:37:00,1
2019-02-17 15:38:00,3
2019-02-17 15:40:00,8
2019-02-17 15:41:00,4
2019-02-17 15:43:00,1
2019-02-17 15:45:00,5
2019-02-17 15:49:00,9
2019-02-17 15:50:00,2
2019-02-17 15:51:00,2
2019-02-17 15:53:00,4
2019-02-17 15:54:00,1
2019-02-17 15:55:00,3
2019-02-17 15:56:00,1
2019-02-17 15:57:00,3
2019-02-17 15:59:00,5
2019-02-17 16:01:00,4
2019-02-17 16:03:00,1
2019-02-17 16:04:00,1
2019-02-17 16:05:00,2
2019-02-17 16:06:00,6
2019-02-17 16:07:00,2
2019-02-17 16:08:00,1
2019-02-17 16:09:00,1
2019-02-17 16:10:00,5
2019-02-17 16:11:00,5
2019-02-17 16:12:00,2
2019-02-17 16:13:00,4
2019-02-17 16:14:00,2
2019-02-17 16:15:00,2
2019-02-17 16:16:00,2
2019-02-17 16:18:00,1
2019-02-17 16:19:00,6
2019-02-17 16:20:00,3
2019-02-17 16:21:00,6
2019-02-17 16:22:00,6
2019-02-17 16:23:00,1
2019-02-17 16:25:00,7
2019-02-17 16:26:00,3
2019-02-17 16:28:00,1
2019-02-17 16:29:00,7
2019-02-17 16:30:00,3
2019-02-17 16:31:00,2
2019-02-17 16:32:00,1
2019-02-17 16:33:00,3
2019-02-17 16:34:00,1
2019-02-17 16:35:00,2
2019-02-17 16:36:00,5
2019-02-17 16:39:00,2
2019-02-17 16:40:00,3
2019-02-17 16:41:00,2
2019-02-17 16:42:00,4
2019-02-17 16:44:00,6
2019-02-17 16:45:00,1
2019-02-17 16:46:00,12
2019-02-17 16:47:00,1
2019-02-17 16:49:00,4
2019-02-17 16:50:00,1
2019-02-17 16:51:00,3
2019-02-17 16:53:00,1
2019-02-17 16:54:00,3
2019-02-17 16:55:00,3
2019-02-17 16:56:00,1
2019-02-17 16:57:00,2
2019-02-17 16:58:00,6
2019-02-17 16:59:00,5
2019-02-17 17:00:00,5
2019-02-17 17:03:00,7
2019-02-17 17:04:00,3
2019-02-17 17:06:00,1
2019-02-17 17:07:00,1
2019-02-17 17:08:00,6
2019-02-17 17:09:00,1
2019-02-17 17:11:00,6
2019-02-17 17:12:00,2
2019-02-17 17:13:00,6
2019-02-17 17:15:00,3
2019-02-17 17:16:00,4
2019-02-17 17:17:00,2
2019-02-17 17:18:00,1
2019-02-17 17:19:00,1
2019-02-17 17:20:00,2
2019-02-17 17:21:00,5
2019-02-17 17:22:00,2
2019-02-17 17:24:00,3
2019-02-17 17:25:00,8
2019-02-17 17:26:00,4
2019-02-17 17:28:00,2
2019-02-17 17:30:00,5
2019-02-17 17:32:00,1
2019-02-17 17:33:00,2
2019-02-17 17:34:00,2
2019-02-17 17:35:00,11
2019-02-17 17:37:00,10
2019-02-17 17:39:00,5
2019-02-17 17:43:00,7
2019-02-17 17:44:00,2
2019-02-17 17:45:00,3
2019-02-17 17:47:00,3
2019-02-17 17:48:00,1
2019-02-17 17:50:00,7
2019-02-17 17:51:00,4
2019-02-17 17:52:00,3
2019-02-17 17:54:00,3
2019-02-17 17:55:00,3
2019-02-17 17:56:00,2
2019-02-17 17:57:00,4
2019-02-17 17:59:00,3
2019-02-17 18:00:00,3
2019-02-17 18:01:00,2
2019-02-17 18:03:00,5
2019-02-17 18:04:00,6
2019-02-17 18:05:00,20
2019-02-17 18:06:00,4
2019-02-17 18:07:00,1
2019-02-17 18:09:00,1
2019-02-17 18:10:00,3
2019-02-17 18:11:00,4
2019-02-17 18:12:00,1
2019-02-17 18:14:00,3
2019-02-17 18:15:00,10
2019-02-17 18:16:00,3
2019-02-17 18:19:00,6
2019-02-17 18:20:00,5
2019-02-17 18:22:00,13
2019-02-17 18:23:00,2
2019-02-17 18:25:00,2
2019-02-17 18:26:00,1
2019-02-17 18:27:00,7
2019-02-17 18:28:00,7
2019-02-17 18:29:00,9
2019-02-17 18:31:00,4
2019-02-17 18:32:00,3
2019-02-17 18:34:00,1
2019-02-17 18:35:00,5
2019-02-17 18:36:00,2
2019-02-17 18:38:00,4
2019-02-17 18:40:00,2
2019-02-17 18:42:00,5
2019-02-17 18:43:00,1
2019-02-17 18:44:00,16
2019-02-17 18:45:00,12
2019-02-17 18:47:00,9
2019-02-17 18:48:00,6
2019-02-17 18:49:00,3
2019-02-17 18:50:00,2
2019-02-17 18:51:00,2
2019-02-17 18:53:00,10
2019-02-17 18:54:00,10
2019-02-17 18:55:00,11
2019-02-17 18:57:00,1
2019-02-17 18:58:00,1
2019-02-17 18:59:00,9
2019-02-17 19:00:00,4
2019-02-17 19:02:00,4
2019-02-17 19:03:00,9
2019-02-17 19:04:00,6
2019-02-17 19:05:00,2
2019-02-17 19:06:00,3
2019-02-17 19:07:00,2
2019-02-17 19:08:00,1
2019-02-17 19:09:00,3
2019-02-17 19:10:00,5
2019-02-17 19:11:00,2
2019-02-17 19:12:00,1
2019-02-17 19:13:00,3
2019-02-17 19:14:00,2
2019-02-17 19:16:00,1
2019-02-17 19:17:00,5
2019-02-17 19:18:00,5
2019-02-17 19:20:00,12
2019-02-17 19:21:00,1
2019-02-17 19:22:00,2
2019-02-17 19:23:00,10
2019-02-17 19:25:00,2
2019-02-17 19:26:00,6
2019-02-17 19:27:00,16
2019-02-17 19:28:00,1
2019-02-17 19:30:00,2
2019-02-17 19:31:00,4
2019-02-17 19:32:00,1
2019-02-17 19:34:00,9
2019-02-17 19:35:00,9
2019-02-17 19:36:00,2
2019-02-17 19:37:00,6
2019-02-17 19:38:00,3
2019-02-17 19:39:00,2
2019-02-17 19:40:00,4
2019-02-17 19:41:00,2
2019-02-17 19:43:00,13
2019-02-17 19:44:00,12
2019-02-17 19:47:00,1
2019-02-17 19:48:00,10
2019-02-17 19:49:00,1
2019-02-17 19:50:00,7
2019-02-17 19:51:00,3
2019-02-17 19:52:00,2
2019-02-17 19:53:00,7
2019-02-17 19:54:00,7
2019-02-17 19:55:00,1
2019-02-17 19:56:00,3
2019-02-17 19:57:00,2
2019-02-17 19:58:00,1
2019-02-17 19:59:00,7
2019-02-17 20:01:00,6
2019-02-17 20:02:00,7
2019-02-17 20:03:00,2
2019-02-17 20:04:00,5
2019-02-17 20:05:00,6
2019-02-17 20:06:00,7
2019-02-17 20:07:00,9
2019-02-17 20:08:00,19
2019-02-17 20:09:00,6
2019-02-17 20:11:00,7
2019-02-17 20:12:00,6
2019-02-17 20:13:00,1
2019-02-17 20:14:00,2
2019-02-17 20:15:00,1
2019-02-17 20:16:00,2
2019-02-17 20:17:00,5
2019-02-17 20:18:00,1
2019-02-17 20:19:00,6
2019-02-17 20:20:00,14
2019-02-17 20:21:00,5
2019-02-17 20:22:00,1
2019-02-17 20:24:00,2
2019-02-17 20:25:00,6
2019-02-17 20:28:00,6
2019-02-17 20:30:00,2
2019-02-17 20:31:00,2
2019-02-17 20:32:00,1
2019-02-17 20:33:00,2
2019-02-17 20:34:00,4
2019-02-17 20:35:00,2
2019-02-17 20:36:00,5
2019-02-17 20:38:00,2
2019-02-17 20:39:00,4
2019-02-17 20:40:00,6
2019-02-17 20:42:00,3
2019-02-17 20:43:00,2
2019-02-17 20:44:00,5
2019-02-17 20:46:00,4
2019-02-17 20:47:00,5
2019-02-17 20:48:00,4
2019-02-17 20:51:00,10
2019-02-17 20:52:00,8
2019-02-17 20:55:00,1
2019-02-17 20:56:00,3
2019-02-17 20:57:00,2
2019-02-17 20:58:00,3
2019-02-17 20:59:00,4
2019-02-17 21:00:00,3
2019-02-17 21:02:00,4
2019-02-17 21:03:00,4
2019-02-17 21:04:00,4
2019-02-17 21:05:00,7
2019-02-17 21:07:00,2
2019-02-17 21:08:00,2
2019-02-17 21:09:00,3
2019-02-17 21:11:00,4
2019-02-17 21:12:00,1
2019-02-17 21:14:00,10
2019-02-17 21:15:00,1
2019-02-17 21:16:00,1
2019-02-17 21:17:00,4
2019-02-17 21:18:00,5
2019-02-17 21:20:00,1
2019-02-17 21:21:00,3
2019-02-17 21:23:00,4
2019-02-17 21:24:00,3
2019-02-17 21:25:00,2
2019-02-17 21:27:00,1
2019-02-17 21:28:00,5
2019-02-17 21:29:00,2
2019-02-17 21:30:00,12
2019-02-17 21:32:00,9
2019-02-17 21:33:00,4
2019-02-17 21:34:00,1
2019-02-17 21:35:00,5
2019-02-17 21:36:00,1
2019-02-17 21:37:00,2
2019-02-17 21:38:00,1
2019-02-17 21:39:00,11
2019-02-17 21:40:00,1
2019-02-17 21:42:00,4
2019-02-17 21:43:00,7
2019-02-17 21:44:00,6
2019-02-17 21:46:00,1
2019-02-17 21:47:00,13
2019-02-17 21:49:00,2
2019-02-17 21:50:00,1
2019-02-17 21:51:00,2
2019-02-17 21:52:00,1
2019-02-17 21:53:00,6
2019-02-17 21:55:00,1
2019-02-17 21:56:00,3
2019-02-17 21:57:00,3
2019-02-17 21:58:00,4
2019-02-17 21:59:00,11
2019-02-17 22:00:00,5
2019-02-17 22:01:00,10
2019-02-17 22:02:00,1
2019-02-17 22:03:00,9
2019-02-17 22:04:00,3
2019-02-17 22:05:00,4
2019-02-17 22:06:00,1
2019-02-17 22:07:00,11
2019-02-17 22:08:00,8
2019-02-17 22:09:00,7
2019-02-17 22:10:00,1
2019-02-17 22:12:00,1
2019-02-17 22:13:00,2
2019-02-17 22:14:00,1
2019-02-17 22:16:00,6
2019-02-17 22:17:00,5
2019-02-17 22:18:00,5
2019-02-17 22:19:00,3
2019-02-17 22:23:00,12
2019-02-17 22:24:00,5
2019-02-17 22:27:00,1
2019-02-17 22:28:00,2
2019-02-17 22:29:00,2
2019-02-17 22:30:00,2
2019-02-17 22:31:00,7
2019-02-17 22:32:00,3
2019-02-17 22:33:00,1
2019-02-17 22:34:00,3
2019-02-17 22:35:00,5
2019-02-17 22:37:00,7
2019-02-17 22:39:00,7
2019-02-17 22:40:00,1
2019-02-17 22:41:00,1
2019-02-17 22:42:00,10
2019-02-17 22:43:00,8
2019-02-17 22:44:00,1
2019-02-17 22:45:00,11
2019-02-17 22:46:00,1
2019-02-17 22:47:00,2
2019-02-17 22:49:00,6
2019-02-17 22:50:00,4
2019-02-17 22:51:00,1
2019-02-17 22:52:00,3
2019-02-17 22:54:00,1
2019-02-17 22:56:00,16
2019-02-17 22:57:00,22
2019-02-17 22:58:00,8
2019-02-17 22:59:00,2
2019-02-17 23:01:00,6
2019-02-17 23:02:00,11
2019-02-17 23:03:00,13
2019-02-17 23:04:00,4
2019-02-17 23:05:00,2
2019-02-17 23:06:00,5
2019-02-17 23:08:00,2
2019-02-17 23:09:00,3
2019-02-17 23:10:00,10
2019-02-17 23:12:00,1
2019-02-17 23:13:00,4
2019-02-17 23:14:00,3
2019-02-17 23:15:00,9
2019-02-17 23:16:00,6
2019-02-17 23:17:00,9
2019-02-17 23:18:00,4
2019-02-17 23:19:00,1
2019-02-17 23:21:00,1
2019-02-17 23:22:00,3
2019-02-17 23:23:00,1
2019-02-17 23:24:00,1
2019-02-17 23:25:00,11
2019-02-17 23:26:00,3
2019-02-17 23:28:00,2
2019-02-17 23:30:00,13
2019-02-17 23:31:00,1
2019-02-17 23:32:00,1
2019-02-17 23:34:00,1
2019-02-17 23:35:00,1
2019-02-17 23:36:00,2
2019-02-17 23:37:00,1
2019-02-17 23:39:00,2
2019-02-17 23:40:00,3
2019-02-17 23:41:00,16
2019-02-17 23:42:00,4
2019-02-17 23:43:00,4
2019-02-17 23:44:00,2
2019-02-17 23:45:00,14
2019-02-17 23:46:00,16
2019-02-17 23:47:00,18
2019-02-17 23:48:00,19
2019-02-17 23:49:00,3
2019-02-17 23:52:00,8
2019-02-17 23:54:00,5
2019-02-17 23:55:00,9
2019-02-17 23:56:00,16
2019-02-17 23:58:00,1
